gene,avg_methylation
EIF2AK3,0.18596964899937474
EIF2AK4,0.44613355255516846
EIF2B1,0.2924419735373824
EIF2B2,0.16902550587172543
EIF2B3,0.31022004290876204
EIF2B4,0.09151287128978015
EIF2D,0.5115220956131437
EIF2S1,0.19879296008869146
EIF2S2,0.18834947724193155
EIF2S3,0.16582545086462805
EIF3A,0.4358118221204828
EIF3B,0.5533594503039625
EIF3C,0.8236084349593517
EIF3D,0.18342070751064649
EIF3E,0.1636730368434636
EIF3F,0.2223827554390057
EIF3G,0.44272930142350886
EIF3H,0.3014470808061257
EIF3I,0.1505497755758805
EIF3J,0.2877917735042734
EIF3K,0.15330327622919093
EIF3L,0.2777528726287256
EIF3M,0.28281900518181
EIF4A1,0.3960591325307485
EIF4A2,0.16540779489373847
EIF4B,0.1444725508130084
EIF4E,0.1923036683682759
EIF4E1B,0.41115238359201794
EIF4E2,0.18530157740217748
EIF4E3,0.4177687823913399
EIF4EBP1,0.30316673654984755
EIF4EBP3,0.0983652636630532
EIF4ENIF1,0.12610224620498028
EIF4G1,0.5506507513066206
EIF4G2,0.27562835266220315
EIF4G3,0.4053876094114013
EIF4H,0.45833410516328865
EIF5,0.3232418795499229
EIF5A,0.0747601473577236
EIF5A2,0.4254925458123631
EIF5AL1,0.7942945037262877
EIF5B,0.16321366700542025
EIF6,0.18940044673102974
ELAC2,0.26083156419376724
ELANE,0.5572410442073171
ELAVL1,0.3735492432363268
ELF1,0.2419138158820578
ELF2,0.2597559069078993
ELF3,0.3873675374621396
ELK4,0.32856760307781635
ELL,0.4652440315706573
ELL2,0.4489976945950014
ELL3,0.162951917021551
ELMO1,0.47165699196074834
ELMO2,0.19639865466511783
ELMO3,0.6489842978890314
ELOA,0.5
ELOA2,0.5
ELOB,0.5
ELOC,0.5
ELOVL1,0.1569958891280088
ELOVL2,0.5046938581405044
ELOVL3,0.2979511185020942
ELOVL4,0.31239632197956
ELOVL5,0.33635065223469696
ELOVL6,0.2678297975104038
ELOVL7,0.4298212288279133
ELP1,0.5
ELP2,0.11224206425616905
ELP3,0.19795452663867313
ELP4,0.2436525543499918
ELP5,0.22911864469188167
EMB,0.3005139678072603
EMC1,0.20797032452404715
EMC10,0.4939122302427067
EMC2,0.2299257474909911
EMC4,0.23545910682023438
EMC6,0.07244098351400184
EMC7,0.281356901821079
EMC8,0.4289597408335741
EMD,0.2766239098300077
EME1,0.12653930842193042
EME2,0.4133069486788618
EMG1,0.2130079841567645
EML1,0.5139920809038899
EML4,0.3910007672467077
EMSY,0.5
ENAH,0.45023927340369935
ENAM,0.7155671239837395
ENC1,0.15508938659578914
ENDOG,0.3078808909214092
ENG,0.578530645889792
ENGASE,0.6988679899471921
ENKUR,0.26897387458596805
ENO1,0.2521225748483676
ENO2,0.2974215350367792
ENO3,0.22654608782181548
ENPEP,0.4995029287650015
ENPP2,0.5959922127371275
ENPP3,0.2804191289803522
ENPP6,0.582932812884947
ENPP7,0.7161858430974013
ENSA,0.19918486155683943
ENTPD2,0.4428746470805618
ENTPD3,0.3256150378274617
ENTPD4,0.30737032689047944
ENTPD5,0.2701907494918698
ENTPD6,0.19878219004065048
ENTPD8,0.45075023404779524
ENY2,0.12730149559620602
EOGT,0.304763245257453
EOMES,0.34751800203252
EP300,0.46908991644083137
EPAS1,0.42630023021787755
EPB41,0.39133025307483865
EPB41L1,0.3722435381899872
EPB41L2,0.49166250488345387
EPB41L3,0.2749030365867246
EPB41L5,0.39481997541471625
EPC1,0.2545542160030572
EPC2,0.32888369187705047
EPCAM,0.34632559337681285
EPGN,0.7003617886178848
EPHA1,0.30255214745451
EPHA10,0.36036115319865325
EPHA2,0.5585247228381375
EPHA3,0.3925243203898543
EPHA4,0.3468624069801511
EPHA5,0.27792441197922724
EPHA7,0.21626006775067763
EPHA8,0.5321142494470923
EPHB1,0.3822564155137168
EPHB2,0.6212656632038545
EPHB3,0.4604761877540652
EPHB4,0.5401849643681619
EPHB6,0.5206182031552457
EPHX1,0.49258998560298106
EPHX2,0.32962481892091633
EPM2A,0.28202068277627235
EPM2AIP1,0.08908840957247184
EPN1,0.6445477560007743
EPN2,0.4785166908633371
EPN3,0.41213846544715427
EPO,0.21352027900960813
EPOR,0.32404571867834014
EPPK1,0.7074149661246614
EPS15,0.39212780622863425
EPS15L1,0.5499827027765891
EPS8L2,0.3683954644848984
ERAL1,0.13077527100271014
ERBB2,0.36818672292025934
ERBB3,0.2560937601626016
ERBB4,0.347835195535983
ERBIN,0.5
ERC1,0.480706190114964
ERCC1,0.23674926256615997
ERCC2,0.3628028403065653
ERCC3,0.26026393354274446
ERCC4,0.31671935975609766
ERCC6,0.423929588333979
ERCC6L,0.2764743502094112
ERCC8,0.17126274509803896
EREG,0.3525875414031918
ERF,0.2851234276196925
ERG28,0.5
ERGIC1,0.5260028516781321
ERGIC2,0.2888314955962062
ERGIC3,0.060917907735895414
ERH,0.07405553239080198
ERLEC1,0.13102397527100249
ERLIN1,0.1816720468675274
ERMAP,0.41792651012694326
ERN1,0.4638537300511898
ERO1A,0.5
ERO1B,0.5
ERP27,0.6780950118563689
ERP44,0.38400083418021674
ERRFI1,0.3719521906052391
ERVW-1,0.5
ESAM,0.32117478319783177
ESCO1,0.20775604321153102
ESCO2,0.2351577749251181
ESD,0.2049545189701898
ESF1,0.11298008372048023
ESPL1,0.3415136117270263
ESR1,0.45806534963599205
ESR2,0.5581606547791881
ESRP1,0.19540483570460734
ESRP2,0.27854276672372047
ESRRA,0.3485348385862107
ESRRB,0.4894665590183681
ESRRG,0.4435272233010377
ESS2,0.5
ESYT1,0.17481361600421555
ESYT2,0.6374516507031899
ESYT3,0.41413973896351286
ETF1,0.2101337685011462
ETFA,0.4480398261065945
ETFB,0.1164099747474747
ETFBKMT,0.5
ETFDH,0.05861978870257453
ETFRF1,0.5
ETHE1,0.23581807926829274
ETNK1,0.2626662434740154
ETS1,0.42613995570148056
ETS2,0.3484110585236805
ETV1,0.18124812478649988
ETV3,0.42757908940712214
ETV4,0.22135502816864724
ETV5,0.19327053799952684
ETV6,0.5196458145240457
ETV7,0.4000966548102983
EVA1A,0.4549241230051187
EVA1C,0.20667079945799452
EVC,0.29733562717770046
EVC2,0.498172875263475
EVI2A,0.6886633976964766
EVI2B,0.5665499153116534
EVI5,0.33281539711638963
EVL,0.5097854258412376
EVPL,0.7157822946240378
EWSR1,0.20075828219770303
EXO1,0.2937170804297329
EXOC1,0.10418656278229495
EXOC2,0.8071573417101534
EXOC3,0.65544475169971
EXOC3L1,0.46503595144866916
EXOC4,0.7105736648980043
EXOC5,0.2074468526821298
EXOC6,0.3882261986150706
EXOC6B,0.5234104892566783
EXOC7,0.41231925840927336
EXOC8,0.2209358062330624
EXOSC1,0.07789471284135888
EXOSC10,0.1921468834688345
EXOSC2,0.47821407058388704
EXOSC3,0.3115737748419153
EXOSC4,0.055169841269841036
EXOSC5,0.06864458559168958
EXOSC6,0.4185526789436852
EXOSC7,0.29351865966576324
EXOSC8,0.10096541408568856
EXOSC9,0.07734035168760776
EXPH5,0.37965322399775747
EXT1,0.6243165103189492
EXT2,0.4233804860612946
EXTL1,0.33135361619241166
EXTL2,0.18826339185132038
EXTL3,0.5292784525587941
EYA1,0.4135794669253509
EYA2,0.3779022627609519
EYA3,0.207772219963866
EYA4,0.40264762099480517
EZH1,0.2058302715238693
EZH2,0.3998453760162603
EZR,0.3690295113347958
F10,0.6918649149838273
F11,0.7127067891824757
F11R,0.22602411198219136
F12,0.3683867877105111
F13A1,0.27410585427445194
F13B,0.7921285230352295
F2,0.7864310975609755
F2R,0.3528731100787201
F2RL1,0.23485159214092133
F2RL2,0.4947286754742549
F2RL3,0.4617806523422375
F3,0.2588854086435601
F5,0.29470541037553183
F7,0.5694209424475819
F8,0.39325751957096117
F9,0.6807259739159893
FA2H,0.4825288757372868
FAAH,0.5216897470641375
FAAP100,0.5
FAAP24,0.5
FABP1,0.6916720770421991
FABP2,0.7828916666666667
FABP3,0.2704373096821872
FABP4,0.7512313934056005
FABP5,0.2824317793021683
FABP7,0.7194816734417341
FADD,0.0692788648681943
FADS1,0.1704306402439024
FADS2,0.1861866524927195
FADS6,0.2701169933217193
FAF1,0.353623413617886
FAF2,0.26676267690454675
FAH,0.28257087967926375
FAHD1,0.16662836462344874
FAIM,0.14858762259646405
FAM110A,0.3244885118368417
FAM110B,0.5280191144945471
FAM110C,0.3146810169787305
FAM120B,0.3270999662232101
FAM13A,0.4588123091800502
FAM13B,0.15749258189511717
FAM161A,0.13775914351851878
FAM20A,0.39407578955597244
FAM20B,0.45630941335883923
FAM20C,0.6846538050236002
FAM220A,0.2745286225440379
FAM3C,0.22014082401761542
FAM83D,0.162773272357724
FAM8A1,0.26488131644778
FAM98B,0.15687847068243416
FAM9A,0.8250892304341998
FAN1,0.4656116509940162
FANCA,0.373762771046704
FANCC,0.6235175183894693
FANCD2,0.2942939351851855
FANCE,0.4323454200541999
FANCF,0.16930134885439788
FANCG,0.4072388937282228
FANCI,0.36598834720609114
FANCL,0.20353103720128105
FANCM,0.11319442962398359
FAR1,0.21015780261969286
FAR2,0.46836977939299296
FARP1,0.700251898658796
FARP2,0.4071666358709046
FARS2,0.48489131436314376
FARSA,0.3269131563346885
FARSB,0.125507404367313
FAS,0.16809833408314323
FASLG,0.7056165989159898
FASN,0.748714554263007
FASTK,0.4175753548845014
FASTKD2,0.1776002501563477
FAT1,0.648229892478143
FAT4,0.25098530955607157
FBF1,0.4987582632113821
FBH1,0.5
FBL,0.35367535964317975
FBLIM1,0.38760150448848274
FBLL1,0.4239767841011747
FBLN1,0.3877868134598014
FBLN2,0.5820478380585087
FBLN5,0.2834001853904904
FBN1,0.5214231569630213
FBN2,0.493426405487805
FBN3,0.46773565363272696
FBP1,0.43514613944321273
FBP2,0.7379665311653125
FBXL12,0.15324092423215913
FBXL14,0.2824648349787071
FBXL2,0.33026102511986655
FBXL20,0.3299254560141755
FBXL3,0.17254386920893022
FBXL4,0.27785212390928876
FBXL5,0.2773420315694384
FBXL7,0.5117051596304998
FBXO10,0.5891573848238482
FBXO11,0.38639922957801
FBXO15,0.1421235481148673
FBXO17,0.3478797235127113
FBXO2,0.38082512505211585
FBXO21,0.5685984635458888
FBXO22,0.37582787078098046
FBXO25,0.2949344681571815
FBXO27,0.17666533800060208
FBXO3,0.12730605316375151
FBXO31,0.5574310219060523
FBXO38,0.16617668473351374
FBXO4,0.17278283041484283
FBXO40,0.5971810162601618
FBXO44,0.449163092818428
FBXO45,0.1804126458252679
FBXO5,0.10864279227879992
FBXO6,0.28586014001806714
FBXO7,0.1177345915602017
FBXO8,0.1663321260162603
FBXO9,0.12655344142645972
FBXW11,0.44354447034189554
FBXW2,0.18633853884372242
FBXW4,0.5421692795844626
FBXW5,0.5310219890801847
FBXW7,0.35467116563427564
FBXW8,0.6906020804340927
FCAR,0.5808773170731694
FCER1A,0.5290486449864498
FCER1G,0.7577679181722372
FCER2,0.458530216802168
FCF1,0.2788913824217786
FCGR1A,0.7375803861788618
FCGR2A,0.7385657049834387
FCGR2B,0.46562608487312174
FCGRT,0.41754437627032537
FCN1,0.667957694783198
FCN2,0.6002281165311657
FCN3,0.7560793312040267
FDPS,0.23157817358436722
FDX1,0.3032504052722343
FDX2,0.5
FDXR,0.18301085872122438
FECH,0.20953158721359935
FEM1A,0.2377695356472795
FEM1B,0.14316192411924145
FEM1C,0.12825854505420037
FEN1,0.1526256042715189
FER,0.21991753677893935
FERD3L,0.31652550436615484
FERMT1,0.4475005976577628
FERMT2,0.360642836382114
FERMT3,0.631562709704478
FES,0.52066618931222
FEZ1,0.48287326711251
FEZF2,0.3074076311303436
FFAR1,0.6872071544715451
FFAR2,0.5008673925667827
FFAR3,0.5623223915989161
FGB,0.7741201304200543
FGD1,0.3839636822493221
FGD2,0.6226212543554012
FGD3,0.5541744884823854
FGD4,0.45147545118725024
FGF1,0.6442200902952995
FGF10,0.24829895153965287
FGF12,0.34469089706033534
FGF13,0.38552960135243536
FGF14,0.36067468917574813
FGF17,0.398852139792231
FGF18,0.5651811348577609
FGF19,0.2789034809923198
FGF2,0.5985083017163504
FGF20,0.32928171178415083
FGF22,0.44715120692992655
FGF23,0.5610658692933089
FGF3,0.30109277577035004
FGF4,0.3241874200442371
FGF5,0.22869917630131367
FGF6,0.6248677068388332
FGF7,0.7307577526132399
FGF8,0.37805060909618843
FGF9,0.1904416817944641
FGFBP1,0.48039041751354983
FGFR1,0.4219519769333531
FGFR1OP2,0.1835334154158851
FGFR2,0.5819690544169506
FGFR3,0.7157799175700089
FGFR4,0.585611129062145
FGFRL1,0.34419603243153934
FGG,0.5980237499999996
FGL1,0.4570961043360424
FGR,0.5751553822194067
FH,0.06546365176151736
FHL1,0.5117681882953341
FHL2,0.4853112816559202
FHL5,0.6431510941734427
FHOD1,0.38494254621842194
FIBP,0.1408987185443285
FIG4,0.26054943062132085
FIGLA,0.44664676377597123
FIP1L1,0.4027090727951276
FIS1,0.32877630555555554
FIZ1,0.5736730832204155
FJX1,0.1447443636647909
FKBP10,0.22461668792995612
FKBP15,0.46365802845528425
FKBP1A,0.2790498825654924
FKBP1B,0.3322083949248581
FKBP3,0.07171227981029785
FKBP4,0.18067871993563686
FKBP5,0.40017415845648585
FKBP6,0.7976970815454681
FKBP7,0.26776220696647507
FKBP8,0.40257804031165323
FKBP9,0.20634126144575857
FKBPL,0.33492563083408616
FKRP,0.42469789438025934
FKTN,0.22166902439024433
FLAD1,0.3457178598313759
FLCN,0.4573739824851954
FLG,0.6285753484320555
FLI1,0.4399323912326962
FLII,0.34444056109879295
FLNA,0.4503323722156213
FLNB,0.4597213871404845
FLNC,0.6178053642637374
FLOT1,0.2771999865844708
FLOT2,0.15464764566395664
FLRT1,0.8001131936378887
FLRT2,0.46250101379555897
FLRT3,0.3378466454004815
FLT1,0.5245906787314987
FLT3,0.4240376527469822
FLT3LG,0.1290081724254745
FLT4,0.6215550256449591
FMC1,0.5
FMN1,0.5453389354329496
FMNL1,0.37617027308734663
FMNL2,0.5882194878934276
FMNL3,0.3414227028285907
FMO1,0.562874669715447
FMO2,0.6064278184281849
FMO3,0.7010588188798553
FMO4,0.5311881323396557
FMO5,0.3305301097560973
FMOD,0.3542150575880761
FMR1,0.27847571977029295
FN1,0.46618431696893875
FNBP1,0.43352173456679427
FNBP1L,0.2918542055734897
FNDC5,0.4444875568621759
FNIP1,0.26043379884331436
FNIP2,0.4462610508329347
FNTA,0.14714232338630207
FNTB,0.18063661000246367
FOLH1,0.48230564024390227
FOLR1,0.6307437891106183
FOS,0.18681814669385088
FOSB,0.23417197321648558
FOSL1,0.23764207056493677
FOSL2,0.21615585666967782
FOXA1,0.11804300813008149
FOXA2,0.25428145099367666
FOXA3,0.21015223196138197
FOXD3,0.2402951636439441
FOXE1,0.314085766711834
FOXG1,0.43030564650166253
FOXH1,0.3885579652213186
FOXJ1,0.34371630420054183
FOXK1,0.7003997598268705
FOXK2,0.7171763802245529
FOXM1,0.2875025720620844
FOXN1,0.7085681569954437
FOXN3,0.6416517873960239
FOXN4,0.37049131141554925
FOXO1,0.35306944653036443
FOXO3,0.47393245257452565
FOXO4,0.26013262195122017
FOXP2,0.43912218199525743
FOXP3,0.7526916043602403
FOXR1,0.7291892795844624
FOXRED1,0.14255072921123943
FOXRED2,0.5387395720415536
FPGS,0.288462161246612
FPR1,0.5531003622055451
FPR2,0.5431554242886176
FRA10AC1,0.12754242363540802
FRAS1,0.517790496954115
FRAT1,0.15956877435481867
FREM2,0.34579551391494673
FRG1,0.27926677445183545
FRG2,0.6418715108401086
FRK,0.5717389918178034
FRMD1,0.8067310637409887
FRMD6,0.48518172318860575
FRS2,0.4084266306741197
FRS3,0.2934748371447616
FSCN1,0.4678707338928226
FSHB,0.5812046409214093
FSHR,0.5573298238482386
FST,0.19321412440314875
FSTL1,0.5944534456058846
FSTL3,0.37253295102593875
FTCD,0.7250700177194079
FTH1,0.19215668576003936
FTL,0.20733071283391413
FTO,0.5065921938601975
FTSJ3,0.21394141644858053
FUBP1,0.1727558626919605
FUBP3,0.3067502371273712
FUCA1,0.32557937145848687
FUCA2,0.3560141677089848
FURIN,0.5935230207123501
FUS,0.16415919678221516
FUT2,0.5181938294767562
FUT3,0.6688046371311617
FUT4,0.40532697249560234
FUT7,0.6151786811201446
FUT8,0.46931629463224467
FUT9,0.4091368258807586
FUZ,0.16208984707704213
FXN,0.6064113279132791
FXR1,0.3050386359406176
FXR2,0.31466857848381113
FXYD1,0.451239456468181
FXYD2,0.4885572528096602
FXYD3,0.43512390984692817
FXYD7,0.21618005885840103
FYCO1,0.5437124077300295
FYN,0.5931825311791072
FYTTD1,0.1663863082728574
FZD1,0.2545549264421214
FZD10,0.2947971843117326
FZD2,0.18775382661038112
FZD3,0.31683166301855314
FZD4,0.3528633452703575
FZD5,0.30119145130918246
FZD6,0.29889753000387126
FZD7,0.31270232892953936
FZD8,0.12271255553772613
FZD9,0.46175689825080035
FZR1,0.587859352303523
G3BP1,0.17674871999612882
G3BP2,0.29416867931693186
G6PC3,0.24239613863482384
G6PD,0.3188701883507439
GAA,0.5699035569105692
GAB1,0.3804151574014641
GAB2,0.5688995257452572
GABARAP,0.1596593977321353
GABARAPL1,0.1373692989797548
GABARAPL2,0.27522467036689613
GABBR1,0.6368480577988826
GABBR2,0.39524531207655833
GABPA,0.14453766485998204
GABPB1,0.14448918073796116
GABPB2,0.1337656451949136
GABRA1,0.2832265710238269
GABRA2,0.24263038196118117
GABRA3,0.5157959924729746
GABRA4,0.3320488281366327
GABRA5,0.4740300341832963
GABRA6,0.31506734245002677
GABRB1,0.36386954523668363
GABRB2,0.24691100599355795
GABRB3,0.5091352834357818
GABRD,0.6555969956808944
GABRE,0.4464202913279134
GABRG2,0.29302338014289275
GABRG3,0.6058699071814074
GABRR1,0.625239876113046
GABRR2,0.8100997819275068
GAD1,0.34178350399006696
GAD2,0.32829692028985524
GADD45A,0.11333698340108417
GADD45B,0.07210234417344175
GADD45G,0.10657653794037977
GADD45GIP1,0.1636728479750075
GAK,0.7881980653898488
GAL3ST1,0.7139642088226433
GAL3ST2,0.61393642312081
GALC,0.31604642024924057
GALE,0.2410557503387537
GALK1,0.49514441364868195
GALK2,0.33679795698924736
GALM,0.2850343603720131
GALNS,0.6684821911668253
GALNT1,0.40867766042392517
GALNT10,0.47219191218221696
GALNT11,0.35780518032103353
GALNT12,0.30967110433604356
GALNT13,0.3390140440022819
GALNT14,0.41954734324064274
GALNT15,0.5054349706413727
GALNT16,0.35444279928125383
GALNT18,0.47808036670054205
GALNT2,0.6146552084577059
GALNT3,0.2060219956808943
GALNT4,0.07294477778770452
GALNT6,0.34398487466124666
GALNT7,0.2715228738243266
GALNT8,0.5028678705299278
GALR2,0.3012011413383363
GALT,0.1166772843270099
GAMT,0.27762156504065044
GANAB,0.2516491513336184
GAP43,0.4336711429658155
GAPDH,0.18751140747689496
GAPDHS,0.49380194218608847
GAPVD1,0.18713742660343294
GAR1,0.13084758833646037
GART,0.15957335776776238
GAS1,0.2508370848926741
GAS2,0.2511738075619176
GAS2L1,0.4018972611788619
GAS6,0.5
GAST,0.7319493021680215
GATA1,0.7422170392953928
GATA2,0.31651368568595095
GATA3,0.3880281915803257
GATA4,0.40505759789976475
GATA5,0.35047010885813223
GATA6,0.43011174306139627
GATAD2A,0.5068176068897626
GATAD2B,0.21964500843911958
GATB,0.3632861355766332
GATC,0.12525216076267873
GATM,0.2582664632676919
GBA2,0.40131661343399166
GBE1,0.2806707643123306
GBF1,0.2969508147910425
GBP1,0.3914847391598923
GBP2,0.6347858655149052
GBP3,0.5021121612466117
GBP4,0.15822280294231536
GBP5,0.7425934451219512
GBP7,0.8116050587172541
GC,0.6560744207317076
GCA,0.1919670340165736
GCAT,0.18762326844903068
GCC1,0.29191746646341477
GCC2,0.21035068992773268
GCDH,0.20101484088554117
GCFC2,0.20847765199067445
GCG,0.6526972357723572
GCGR,0.5
GCH1,0.2586461593834687
GCHFR,0.26964671785606736
GCK,0.6645846348595066
GCKR,0.4922626091538693
GCLM,0.16341920449412844
GCN1,0.5
GCNT1,0.4322436120789778
GCNT2,0.5697696163006496
GCNT3,0.6697595398165521
GCSH,0.1691799748354625
GDA,0.44908664182475116
GDAP1,0.2566936197683545
GDE1,0.1864751524390246
GDF2,0.6937911311985929
GDF5,0.29191783912978
GDF7,0.37771773687644283
GDF9,0.47833979876860183
GDI1,0.43194330310610785
GDI2,0.3815858866869921
GDNF,0.3666713693631321
GDPD1,0.1281137269325076
GDPD5,0.5618630826558269
GEMIN2,0.21258919847184593
GEMIN4,0.35299161013444597
GEMIN5,0.26348799510110515
GEMIN6,0.20202548678861804
GEMIN7,0.4135039329268297
GEMIN8,0.19778623532068682
GEN1,0.1094683755968511
GET4,0.7517710002958345
GFAP,0.5738457076719575
GFI1,0.3214212175343804
GFI1B,0.3605657060588465
GFM1,0.23508021944180474
GFM2,0.06641631823461083
GFPT1,0.2943059847672652
GFPT2,0.5948275545479815
GFRA1,0.41084010834463425
GFRA2,0.4836748879156449
GFRA4,0.5272171939927738
GGA1,0.18161430809620613
GGA2,0.4731217701404289
GGA3,0.27849682745275134
GGCT,0.05922253435927218
GGCX,0.21223270831472016
GGH,0.13069534344381883
GGPS1,0.20942196815718161
GGT1,0.412885346666204
GGT5,0.5528711212737119
GGT6,0.6388594850948512
GGT7,0.42611818467778817
GH1,0.6191890243902438
GH2,0.6209177845528452
GHR,0.2948291054236202
GHRH,0.6995021476964773
GHRHR,0.5548253997289976
GHRL,0.7471805058717252
GHSR,0.40094128345189645
GID8,0.13887621725383936
GIGYF1,0.8225962906504064
GIMAP4,0.6008553568202348
GIMAP8,0.38691683604336047
GINS1,0.10938433250184788
GINS2,0.26205165763324306
GINS3,0.34825163697592854
GINS4,0.2734911848840711
GIP,0.486582977642277
GIPC1,0.3641826802920806
GIPC2,0.25157238972274343
GIPR,0.3503575563420863
GIT1,0.30807656862287014
GIT2,0.4037533928826132
GJA1,0.40100618876381044
GJA3,0.365024765671446
GJD3,0.4438962906504065
GK,0.3182645794246407
GK2,0.7658211415989162
GKAP1,0.3562144715447156
GKN2,0.6687102529358632
GLA,0.24117768153707236
GLB1,0.3030912639735773
GLCE,0.2594387518477458
GLDC,0.4334490127758421
GLE1,0.3737351422764228
GLG1,0.1434539413443376
GLI1,0.15956691400645606
GLI2,0.5962973648566977
GLI3,0.4869094049474596
GLIPR1,0.4595746527777772
GLMN,0.152904551393728
GLO1,0.18426905826558268
GLOD4,0.2659411474358975
GLP1R,0.3765990436731287
GLP2R,0.585102076074332
GLRA1,0.37490321040151203
GLRA2,0.4436954413472707
GLRA3,0.14634877657911222
GLRB,0.29889492392993766
GLRX,0.41479747064137323
GLRX2,0.2923350009238729
GLRX3,0.14754081696025315
GLRX5,0.17048595074767722
GLS,0.2512341158536587
GLS2,0.34302845220497635
GLUD1,0.16511805837850074
GLUD2,0.5192347527100273
GLUL,0.3634456276318535
GLYAT,0.600939862804878
GLYCTK,0.3618819867886182
GM2A,0.24337458238268123
GMDS,0.6830014072191574
GMEB1,0.1733792987804881
GMEB2,0.5572498647477282
GMIP,0.491918047086721
GML,0.6200210019459216
GMNN,0.10303596048683666
GMPPA,0.2751230804595136
GMPR,0.31765653272878897
GMPR2,0.11939251919602507
GMPS,0.23336105182926806
GNA11,0.7114131637380887
GNA12,0.6166394566100083
GNA13,0.32751906155046395
GNA14,0.30515379290876277
GNA15,0.5204633314855882
GNAI1,0.26448234812556437
GNAI2,0.29546368751881963
GNAI3,0.33693871690639965
GNAL,0.39370221929995447
GNAO1,0.3759803260181429
GNAQ,0.3422280962059619
GNAS,0.49243057199059176
GNAT1,0.5026456402439025
GNAT2,0.3343394632751475
GNAT3,0.6937135840108395
GNAZ,0.4956125719850949
GNB1,0.587181899188063
GNB2,0.310359689649781
GNB3,0.7655945755830664
GNB4,0.2675419592264104
GNB5,0.5196594203156948
GNE,0.2810580808080812
GNG10,0.26008921070460717
GNG11,0.36237038824902246
GNG12,0.40994959235019307
GNG13,0.2989313121047875
GNG2,0.49427872967479675
GNG3,0.41737519841269877
GNG4,0.39254164197045166
GNG5,0.07227511814024389
GNG7,0.49178716124661254
GNG8,0.2323524051490512
GNGT1,0.2766986838661
GNGT2,0.5363849762872624
GNL1,0.27943082961577104
GNL2,0.19118019432126154
GNL3,0.40598064029947356
GNL3L,0.3044947050239737
GNMT,0.20774304747848832
GNPAT,0.08104257742934572
GNPDA1,0.2859183463188799
GNPDA2,0.0892799114108564
GNPNAT1,0.31679122038474206
GNPTAB,0.35848553899427876
GNPTG,0.5558403719512194
GNRH1,0.877534942411924
GNRHR,0.5
GNS,0.2377836301659889
GOLGA1,0.5742346318879856
GOLGA2,0.22937087097259837
GOLGA3,0.820047471421673
GOLGA4,0.2595372250119558
GOLGA5,0.09916337652439045
GOLGA7,0.15646840936464929
GOLGB1,0.07706625733965665
GOLIM4,0.2889541774879548
GOLM1,0.34278946589882603
GOLPH3,0.16927948587658925
GOLPH3L,0.176566141598916
GON4L,0.19474562277846488
GOPC,0.3966339502751089
GORAB,0.23286825127973512
GORASP1,0.15189231453252022
GORASP2,0.3718480754573173
GOSR1,0.37510627022255083
GOSR2,0.21729866192411923
GOT1,0.24083407546383165
GOT2,0.36037548645982775
GP1BA,0.7632332413859859
GP1BB,0.4828378595997498
GP2,0.499708993902439
GP5,0.4313178026196932
GP6,0.7578875508130077
GP9,0.792513092818428
GPA33,0.35105808491418256
GPAA1,0.145524513426952
GPAM,0.4994600609756099
GPAT3,0.5
GPAT4,0.5
GPATCH1,0.2899363369467031
GPC1,0.5692143100722675
GPC2,0.40962477365114536
GPC3,0.46527055026894965
GPC4,0.3985020151121648
GPC5,0.3250657067546983
GPC6,0.5638822695621526
GPCPD1,0.12065207421304984
GPD1,0.5105036009485093
GPD1L,0.27445446434620613
GPD2,0.47141126141064016
GPHA2,0.6899873015873009
GPHB5,0.7534331074977415
GPHN,0.2917505671628408
GPI,0.28332395470383304
GPIHBP1,0.6245443089430899
GPKOW,0.33770618712531797
GPLD1,0.5211894863266814
GPN1,0.2741574091964945
GPN3,0.19067388131675428
GPNMB,0.6147290126878544
GPR119,0.6368316776761516
GPR143,0.5172358121845942
GPR15,0.7668699864498644
GPR153,0.42144712349980656
GPR156,0.47095973696019433
GPR161,0.2812957796973801
GPR17,0.764511356963948
GPR180,0.21918921219363288
GPR183,0.6593568428184273
GPR20,0.5716623221544711
GPR25,0.6420876662971172
GPR35,0.675367720367993
GPR37,0.2782921088289829
GPR39,0.5761415836889519
GPR45,0.7372298064871272
GPR50,0.5144333813747227
GPR55,0.6850854674796751
GPR83,0.2948241452991453
GPR84,0.6147140582655828
GPS1,0.6339296703782257
GPS2,0.22501915905025058
GPSM1,0.5705614747792632
GPSM2,0.41874507232266384
GPT,0.6685357699380566
GPT2,0.4546737449186996
GPX1,0.19887733528116525
GPX2,0.6964442605497476
GPX4,0.12678995197672577
GPX7,0.35955239714215315
GPX8,0.19668183434959402
GRAP,0.7629852710027097
GRAP2,0.4063393292682927
GRB10,0.5789289311003708
GRB14,0.32966483401084
GRB2,0.4563747872400994
GRB7,0.363377450750469
GREM2,0.5178264722743382
GRHL1,0.3321228616192415
GRHPR,0.5266341869918699
GRIA1,0.5324121768813848
GRIA2,0.4249420886226408
GRIA3,0.4857183036520836
GRIA4,0.45822253985226125
GRID2,0.43305853077816475
GRID2IP,0.49682610809996974
GRIK1,0.37563478997289973
GRIK2,0.4881755783951228
GRIK3,0.42099354475907463
GRIK4,0.4861518829531279
GRIK5,0.576875139518194
GRIN1,0.4554371970318058
GRIN2A,0.42074273714052035
GRIN2B,0.5182212587808442
GRIN2C,0.3217951236073474
GRIN2D,0.42162307725751047
