gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,-0.25031751871242847,0.015148106601216215,0.0004213579244772838,35.95068639093053,-12.19454672618982
A1CF,0.08103787755731694,0.06527837188559771,0.0,652783718855976.5,8103787.755731697
A2M,-0.6470051354494446,0.0745044601416675,0.005455900510814232,13.655758567076317,-8.759402978853545
A4GALT,-0.14842535765660214,0.10104045083023855,0.004316131342819741,23.409957391201324,-2.259231725613908
A4GNT,0.11359086929059428,0.041874358593197956,0.010144913821385463,4.127620927141533,1.1277666355850477
AAAS,0.08782441157634979,0.011792453150152859,0.007186645597860253,1.640884191320626,1.0359818204178228
AACS,0.3322279304716804,0.03460839854114915,0.0006537037824235972,52.94201972159167,12.994083162842024
AADAT,-0.5473883940633941,0.4868862416717083,0.024293592593597136,20.041755446250182,-3.5119612313761523
AAK1,0.013249070598988943,0.054640166146011214,0.03195272333806417,1.7100315853491042,0.07411932827043899
AAMP,-0.04364063336939106,0.012129322114848774,0.002544240617716766,4.7673643877809715,-0.865190922418468
AANAT,0.444497841404107,0.14121849216689145,0.002915872094502591,48.430962535406245,8.231622042678543
AAR2,-0.10714485535869267,0.012773345148857146,0.0023938167833694444,5.335974431124961,-2.1899079949703166
AARS2,0.15146620616900863,0.02189420984029217,0.013189602158749564,1.6599598362994017,1.318863653157733
AARSD1,0.14460517825280417,0.07140358487373807,0.04541558785652072,1.5722263708073072,0.6785492504988341
AASDHPPT,-0.049363816969898,0.04792497625508539,0.04688744914398754,1.022128034901444,-0.22797143361125413
AASS,-0.6893885678329459,0.2707772585326927,0.007341446837395058,36.88336434630801,-8.04587438797395
AATF,0.04297242908193688,0.011314020465149496,0.00023252840723197182,48.656508681378284,2.818070768832958
ABAT,0.06233620587668032,0.22207246788130092,0.026400135479557912,8.411792736944683,0.38365184175648603
ABCA1,0.2212666036166604,0.12938660555430673,0.06510576186674351,1.9873295672221942,0.8671738177673556
ABCA2,0.07852512761248587,0.09776554024987172,0.01018619622366612,9.597845761377338,0.7780412659725932
ABCA7,1.0224983062090292,0.07112489227465062,0.07592844224045091,0.936735828840155,3.7107385179971715
ABCB1,-1.3327744019123842,0.20621095526817607,0.13123751003135445,1.5712806134382566,-3.6789819057194784
ABCB10,0.08570802624654839,0.03679624175871474,0.024133813471163067,1.5246758164714287,0.551707030199831
ABCB4,-0.24572715935756811,0.056375151102996714,0.010825143750133345,5.207796995980059,-2.3617630518379933
ABCB6,0.25229469087217454,0.08286343023530984,0.056276701549400586,1.4724286952491523,1.0635154272723446
ABCB7,-0.031343462839230174,0.026529994443817147,0.0018216225133438919,14.563936408052461,-0.7343748297877625
ABCC1,0.19062971356480007,0.047580296709808186,0.003362627072464488,14.149739380684991,3.2873900984687765
