gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,0.05327175247637722,0.03909335816698417,0.03610184006051217,1.0828633139324109,0.28037049929241814
A1CF,-0.01710102388363146,0.011491246365655575,0.023165615151378955,0.4960475381536152,-0.11235701557210148
A2M,-0.2195116099612,0.02962433700017787,0.0035160326273356696,8.4255011656778,-3.7019542454456147
A4GALT,-0.11296481493655142,0.10960172718493764,0.03711465025868073,2.9530583319804564,-0.5863683342164953
A4GNT,-0.19076493482124204,0.042857123088390306,0.08306147249070309,0.5159687374093592,-0.6619096847844774
AAAS,0.04827350304538314,0.017313702561914574,0.010881128539382182,1.591167910502197,0.4627770836640755
AACS,-0.054629332660244945,0.04491810047155176,0.06414074169257634,0.7003052862538147,-0.21570435154903372
AADAT,-0.23391286701344716,0.24280393960322985,0.05413407792726697,4.485232757256068,-1.005353374817699
AAK1,-0.08521421906025939,0.04928087592824895,0.018750100794141324,2.628299253924397,-0.6223149939766411
AAMP,0.06312429857641089,0.014962783587107125,0.012619702672654153,1.1856684721685453,0.5619167835484151
AANAT,0.08553620954533583,0.07298714810716865,0.02725801053246512,2.677640322291256,0.5180872726219998
AAR2,0.04226149784693067,0.01373353179853026,0.004853421255575716,2.82965996053874,0.606625820183893
AARS2,0.09585306112250613,0.026416487318009947,0.0453775565645545,0.5821487386706162,0.44997194125664497
AARSD1,-0.038053510094192444,0.11222602324870318,0.09935942624368699,1.1294954841371534,-0.12072304613952241
AASDHPPT,0.013372448509086254,0.03282162823641898,0.01383500955193236,2.37236035965257,0.1136897215087202
AASS,-0.5762036565880806,0.14455497707993373,0.03138389866724874,4.6060235731893515,-3.252539380613502
AATF,0.11712276636488017,0.020240858363008603,0.0115879733209388,1.7467125443268416,1.0880217527386484
ABAT,0.12042812788925206,0.32971081005142033,0.11240196567347821,2.933318897724735,0.3592038492950895
ABCA1,-0.3115554385280612,0.09220142139555657,0.055282362961897265,1.6678270691704231,-1.325079812887408
ABCA2,-0.028690250457941158,0.06510563073064134,0.0210458782110014,3.0935098111804336,-0.1977656281764807
ABCA7,0.06747904371266555,0.08952569152545287,0.04430577707566777,2.0206324645329237,0.32058170938945313
ABCB1,-0.8012865732329926,0.24289927176868054,0.11704684813823095,2.0752312055581283,-2.342113858397258
ABCB10,0.07815330171611246,0.034967174886085084,0.0144298752007703,2.423248600529725,0.6506029718155544
ABCB4,0.12301524098675509,0.09608429225389818,0.03806647906443337,2.5241181904756895,0.6305035951844572
ABCB6,-0.007033103328654644,0.04622715173709507,0.02640429061492717,1.7507439382204555,-0.043282241703470586
ABCB7,-0.05320869185146204,0.024851192709355346,0.005540750624102563,4.4851671542933795,-0.7148226082139585
ABCC1,0.06928823659997763,0.033695786852282944,0.01837842725178085,1.8334423501346033,0.5110993596262776
ABCC11,0.11214084767662236,0.8707229748533212,0.6816975512337857,1.27728634682261,0.13582132648664824
ABCC3,-0.09246502338856954,0.21996424130023715,0.21086373140369927,1.0431582512362687,-0.20136154747571314
ABCC8,0.04283980639156448,0.5891657094800482,0.3487038823990829,1.6895874672418032,0.072546941546609
ABCC9,-0.6524755520550629,0.18412591358705532,0.13983546649062972,1.3167325729870796,-1.74483986725637
ABCD1,0.14213684836177576,0.050479438841801325,0.040578702714291676,1.2439884832499268,0.7055984240668973
ABCD2,-1.1514502496070578,0.209579911267045,0.35807402928485804,0.5852977153512521,-1.9242379103201415
ABCD3,0.07715447436905487,0.04990421874330826,0.021465193182402337,2.3248902685963646,0.5266155952314625
ABCD4,-0.17520536105954232,0.036429443214070344,0.015280703640812998,2.3840160813518767,-1.4173454518000614
ABCE1,0.03542594092845075,0.02088081851453029,0.015806187183405644,1.3210534755941872,0.2817784875777119
ABCF1,0.07785264634380296,0.014464617550722097,0.006293515700796961,2.2983366115842627,0.9813563106519808
ABCG1,0.15243024401282756,0.0778978891141638,0.02243440933206219,3.4722505041768974,1.017686058447473
ABCG2,-0.6114123805093015,0.20426618985929143,0.0898322208754536,2.2738632961383987,-2.0399435995389403
ABCG4,0.001545186769048995,0.019460808380948224,0.008288101994719967,2.348041613549875,0.016972797794967256
ABCG8,-0.07471335236714068,0.01981633321843484,0.04274919619066995,0.4635486742265281,-0.36135514860617696
ABHD12,0.21057867457430346,0.020081617217406696,0.011861806108454555,1.6929645480458035,1.9334768539115759
ABHD5,-0.16358127878897477,0.02845897758960398,0.01531232432533744,1.8585667978905522,-1.3219439431875712
ABHD6,-0.35936656443845316,0.07406027090958028,0.032147709736560094,2.303749521085009,-2.0042996404939966
ABI1,0.011254482785693742,0.013123155648932017,0.011097258783930121,1.1825583150260126,0.10683601597464652
ABI2,-0.07401158774173267,0.04618205116667676,0.06288379941202586,0.7344030036112119,-0.2951415367235833
ABI3,0.03410028415159827,0.06169416223643576,0.04122120968654719,1.4966606440123484,0.16795681546936916
ABL1,-0.05993380297885054,0.020650098754111373,0.009089728730656619,2.271805833376028,-0.6286318406739406
ABL2,0.09065614708508729,0.040208549247544974,0.03130574080348226,1.2843826153148352,0.5123718541687053
ABLIM2,-0.03497868867078524,0.15163705112730827,0.06476541187760675,2.3413276736951962,-0.13744595339830917
ABLIM3,-0.530652477068863,0.2849437964558223,0.026986954556023287,10.558575472615711,-3.2302285923970486
ABR,-0.0728616240838651,0.03751136548061292,0.013930090246905075,2.6928300402753775,-0.6173363962849941
ABRA,-0.14778945855190473,0.024212003057279625,0.13184498660894833,0.18363992200243404,-0.40701615550204784
ABRAXAS1,-0.25269430588321407,0.0908676403938952,0.032736961229301476,2.7756895258978274,-1.396613622374627
ABRAXAS2,-0.0006204301563199621,0.018761617158941014,0.006925732219114692,2.708972360663881,-0.007455212912087968
ABT1,0.06503637319152933,0.013261169444141368,0.013905622288672509,0.9536552315924683,0.5515197892596346
ABTB1,-0.17231814283853897,0.06276011272651728,0.020379971169417647,3.079499583429032,-1.207061012703721
ACAA1,-0.011934922879158538,0.03682962942511048,0.024230422883545762,1.5199746864558659,-0.07667241101567103
ACAA2,-0.24109775204418415,0.03653340290739556,0.013136058205998788,2.7811541586129676,-2.103587730380921
ACACA,-0.035966696906390094,0.052153549367626895,0.033190733926367115,1.5713285968104322,-0.19742044531799868
ACACB,-0.8915572921582704,0.1960674555723619,0.08091134129480955,2.4232382313125713,-3.134328821061804
ACAD10,-0.002103179133577271,0.0353660300820305,0.020673440389884355,1.710698820082956,-0.01462749257191629
ACAD8,-0.15168407550167595,0.041672348495362325,0.014820431540571471,2.8118174819189785,-1.245975676132476
ACAD9,0.005180575688082278,0.014887585227078302,0.005379165404675811,2.7676384916770442,0.07063510153579566
ACADL,-1.3058714853862594,0.2758716001096917,0.22761379142153526,1.2120161892948897,-2.737166098547016
