gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,0.09269987755461202,0.027900526540641075,0.009287502092952449,3.0040937015575544,0.9618994982036112
A1CF,0.43578425987443703,0.6243762780351263,0.7768277982565674,0.8037512038529161,0.4944349486223047
A2M,0.07959961939880333,0.042856484965386056,0.03720874290507451,1.1517853498765014,0.4126563118896778
A4GALT,-0.08646727706005652,0.13030321538613768,0.09343823021325948,1.3945385640196648,-0.282871687198164
A4GNT,-0.23520654998270762,0.9080693894000844,1.123050562689409,0.8085739142728336,-0.22194724411343478
AAAS,0.20132469807568265,0.016523384405468522,0.016607646853524886,0.9949262861379736,1.5622229219362533
AACS,0.19638414446166652,0.05832847893354203,0.09313142152317078,0.6263028951945084,0.6435144526134116
AADAT,0.11073027895040788,0.22755532762824685,0.1552130538461902,1.4660836958581134,0.28106209044687097
AAK1,0.1722152992186743,0.0434053719577005,0.0795433429015941,0.5456820190647357,0.6106182935208061
AAMP,0.10519171515887127,0.013013274153903368,0.007661726303263868,1.698478076456446,1.2017613139471084
AANAT,0.22786385433853967,0.10219675018054877,0.02416555697553578,4.229025231407184,1.4658078208908418
AAR2,0.18294860144858838,0.016939191799939683,0.019772095527648234,0.8567221302493107,1.3010762337057689
AARS2,0.30693885145776134,0.04551027723899931,0.056117156023509446,0.8109868793053847,1.2956987419545523
AARSD1,0.451656048712201,0.09867301638353192,0.05673640748517466,1.739148119473648,1.8961684417939701
AASDHPPT,0.3125381788227828,0.030602947278873756,0.04880049884327157,0.6271031650139205,1.4147866282283523
AASS,-0.01656674678801906,0.15960451335083972,0.24546484241394215,0.6502133331244604,-0.033438176484644935
AATF,0.29540750406828753,0.019884315422817742,0.0151820263841734,1.3097273657452115,2.3974891605839344
ABAT,-0.1684499339796095,0.18716504529535485,0.15069051066721825,1.242049313302059,-0.43393820960100266
ABCA1,0.36910484187579296,0.09922930875110277,0.12486592801140141,0.7946868319598143,1.044546474617669
ABCA2,0.3110422600779539,0.071606551673088,0.10422664424078153,0.6870273162365714,0.963451864087025
ABCA7,0.42213697574002973,0.0868587426431972,0.14120952764336006,0.6151053975803135,1.123366307849919
ABCB1,-0.01724308625531501,0.23370356871629833,0.19617077429638538,1.1913271462302855,-0.03893120511865701
ABCB10,0.25031996007051793,0.03670632144182891,0.04628707133999663,0.7930145584758772,1.1634979684202151
ABCB4,0.19097692952856088,0.12399233015600511,0.06886101614461329,1.8006172011114674,0.7277700734920789
ABCB6,0.22003146916131516,0.0772019277156155,0.01845216733370689,4.183894841154478,1.619798924966459
ABCB7,0.19697324145485684,0.03041116158934697,0.03528582498017147,0.8618520781768942,1.0485933375918226
ABCC1,0.23584355547682812,0.04026474477866288,0.08664001145155063,0.4647361433138672,0.8012439493921601
ABCC11,0.12776462442886113,0.06315949259895645,0.015523785794423199,4.068562490835585,1.0254436543406034
ABCC3,0.4977210262371021,0.11530626613716885,0.4268029802304416,0.2701627483362751,0.7618549019790434
ABCC8,-0.210825813230213,0.139730436395005,0.10225904517676893,1.3664359583395433,-0.659284579151688
ABCC9,0.018503465574621014,0.31060591739364873,0.5461111789209842,0.5687594932726869,0.02503874418661937
ABCD1,0.31084497470831485,0.053772230133987645,0.13748668539202447,0.3911086370339317,0.838327146846738
ABCD2,-0.1017168922530759,0.17844022891994424,0.16391029603530197,1.0886456387188326,-0.25124068302821667
ABCD3,0.11440770481115115,0.030057350738478903,0.026497943541514423,1.1343276768398232,0.702828214976106
ABCD4,0.15968117168550022,0.02878804213414158,0.03695232193540607,0.779059085501152,0.8306782593845542
ABCE1,0.4005414732422423,0.027528825498756022,0.037585107596859894,0.7324397150603328,2.0660441218206693
ABCF1,0.23620791856534673,0.013828894569802727,0.022357925852130013,0.6185231430349899,1.579714836175514
ABCG1,0.13294245770449553,0.0900080963460345,0.07403312136166279,1.2157814595757972,0.4885968616899439
ABCG2,-0.2093008692732039,0.27294735327429454,0.4706202889963932,0.5799736213165825,-0.30509543459415633
ABCG4,-0.13214364292735997,0.04846816702796435,0.1711378900982003,0.28321119887684076,-0.3194281516958503
ABCG8,-0.10277390213216286,0.2835197174125684,0.7752238361530094,0.3657262640678258,-0.11672645263617448
ABHD12,0.16498459067023763,0.019117411824950418,0.02044035991895649,0.9352776517022497,1.1539822114754001
ABHD5,0.012101109895685358,0.034870526547931775,0.0640406868495585,0.5445058175257871,0.04781863935275921
ABHD6,-0.11467188902801917,0.04401876427269908,0.0535947870921903,0.8213254807222364,-0.49533120865334446
ABI1,0.1343369922663893,0.011861981691661597,0.021945902085561377,0.5405100982139995,0.9068154311512425
ABI2,0.2990294951940837,0.05797354287748103,0.19678714105346487,0.29460025978897786,0.6740865620429672
ABI3,0.1757459334277911,0.06745641862924769,0.07185871164111675,0.9387368224209833,0.6556100033906695
ABL1,0.07929036722384586,0.025851593175424657,0.08028216087704305,0.32200918476793244,0.27984071547791545
ABL2,0.496057315480648,0.04931493465176421,0.10874149488954742,0.4535061312321963,1.5042991466734954
ABLIM2,0.27107905525963716,0.22047828766788735,0.23709038206657354,0.9299334951764446,0.5567227838490378
ABLIM3,-0.02739173520618876,0.19495872921830015,0.24769080778763858,0.7871052259050765,-0.055038247894271995
ABR,0.11854233859965335,0.030298629205312573,0.06127103365234621,0.49450168210361817,0.4789011580509416
ABRA,0.06864733461534098,0.08487360218205858,0.038381461516991774,2.2113176212553625,0.35039905433151924
ABRAXAS1,0.07920212678064487,0.07815457345613057,0.09078948961409408,0.8608328319536889,0.2628567030488465
ABRAXAS2,0.20944265333776446,0.016650937054032963,0.015104301193764899,1.1023970483921843,1.7041774427431213
ABT1,0.17376432598512537,0.0161651627858612,0.012239204698665287,1.3207690518995943,1.570666644519773
ABTB1,0.13767960759896392,0.05545693292611524,0.053811158918852645,1.030584251302679,0.5935173880191541
ACAA1,-0.05554390254531416,0.0324173845965575,0.053367181222926496,0.6074404503611119,-0.2404358691859692
ACAA2,0.2015971455072525,0.06578249689833718,0.05714293935259714,1.1511920395349309,0.8433407589019629
ACACA,0.3089862248606572,0.05167287748473238,0.08964075370991104,0.5764440318290094,1.0320158527483543
ACACB,-0.2562485154687557,0.16022042339291925,0.19078432868729342,0.8397986590163282,-0.586664769877246
ACAD10,0.18038887225066724,0.031986747243064204,0.049204243167420246,0.6500810739884259,0.813220776060303
ACAD8,0.14490387662065096,0.035918553130031915,0.021381800798151183,1.6798656703011496,0.990963970658346
ACAD9,0.1629413462292204,0.019147434635928506,0.03991466003847647,0.47970932528226407,0.8155772122856313
ACADL,-0.34798386379632384,0.1075781336480508,0.09543440596244089,1.1272468515221772,-1.1264362514206947
ACADM,-0.08675042943300104,0.03687793218665447,0.027684760131190134,1.3320661624626884,-0.521376258086749
ACADS,-0.05152467897715063,0.043165677863002086,0.05754096810314546,0.750172951307061,-0.21479625859411053
ACADSB,-0.0825600804492681,0.06012144312302121,0.05667461724718138,1.0608178059819413,-0.34679738142720423
ACADVL,-0.005248600720806795,0.011555105455617313,0.014843923748802449,0.7784400978581926,-0.04307935362117289
ACAN,1.163379223671437,0.26345670754401185,0.0762153552842543,3.4567405290104447,4.214053688830715
