gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,-0.0075029948624550785,0.005058852723565466,0.00348591216234733,1.4512278244437877,-0.12707977267459977
A1CF,-0.3139985801048981,0.1572523534786874,0.018211419539885566,8.634821307272768,-2.326782477191887
A2M,-0.22063153612030462,0.036888708353443,0.012595254008060965,2.9287784374840067,-1.9659122259970128
A4GALT,-0.22746875680393597,0.105874292779095,0.04970679506131705,2.1299762466779675,-1.0202670778820417
A4GNT,0.002955632565848798,0.011662032568161132,0.004305626624401144,2.708556404326655,0.04504351359782156
AAAS,0.1846458908213804,0.010727387753418116,0.004712272865605173,2.276478476388158,2.689827515740529
AACS,0.054969235783660864,0.028332330790823354,0.03811121993193139,0.7434118047500542,0.2815744690391141
AADAT,0.14551077656613098,0.12591943400995037,0.018352235620424474,6.861258574394757,1.0741147248033533
AAK1,-0.1719059694367795,0.11146377083088256,0.068800038105753,1.620112050803677,-0.6553851827720564
AAMP,0.0868654111441498,0.0038899529295502062,0.0015998673290466379,2.431422192906604,2.1717253194917583
AANAT,0.22169329678324987,0.0688616171074245,0.028872369902112956,2.3850351509380268,1.3047020514199266
AAR2,0.1584356550641166,0.011696802933953178,0.004325413931367573,2.704204295715804,2.409012682909471
AARS2,0.15436697623301843,0.02080757414202366,0.024463725156610168,0.8505480669366243,0.9869453444257017
AARSD1,0.616986010607882,0.09177753626647946,0.023152928754172165,3.9639709187953622,4.054827183841236
AASDHPPT,0.09821416642179148,0.04814376718892083,0.008672585539761716,5.551258845265144,1.0546293147982557
AASS,-0.17459009125618574,0.18827390744013708,0.07675388388943691,2.452956096806037,-0.6301869588064867
AATF,0.17715487461345436,0.01188045354873241,0.012193373729108486,0.9743368662908233,1.6043206159044898
ABAT,-0.1040655746167547,0.1642090894534593,0.013871128019318646,11.83819291587256,-0.8835908230148991
ABCA1,-0.3467341329257232,0.1066245677934515,0.10137011785240198,1.0518343082988237,-1.0890344557474623
ABCA2,0.1463393898164358,0.051067489004317616,0.032243120558582236,1.583825886564966,0.8149720344321953
ABCA7,0.24907316991118433,0.07784333491198475,0.0774186190537083,1.005485965307413,0.8951673588262394
ABCB1,-0.483493684459976,0.2531852573445081,0.05753791546003373,4.400320298714548,-2.0156435988313257
ABCB10,-0.012440012486501839,0.022834562541358832,0.00410706666225239,5.559822720003269,-0.1941131424233893
ABCB4,-0.21517079915203685,0.11741301775372202,0.08309501577122655,1.4129971173840121,-0.7464416179442561
ABCB6,0.6537322033641442,0.15892349448833612,0.003070259904309278,51.76222842414033,11.798106404862517
ABCB7,0.04698296729023754,0.02332528450434484,0.004403879449296644,5.296531109195142,0.7079828389985754
ABCC1,0.2968363840055508,0.02707717504167856,0.04100273145891345,0.6603749086523932,1.4659215794934204
ABCC11,0.11504254763088549,0.02143845860527064,0.0009449003834448782,22.688591285264593,3.742531617628717
ABCC3,-0.010988732127972245,0.024313304861718562,0.032354214635092096,0.7514725712225391,-0.061091692289508115
ABCC8,-0.368416268552752,0.020534334163974908,0.029548301227969996,0.6949412761684385,-2.143248560357736
ABCC9,-0.5276730368594178,0.17537322627253965,0.3220671686969109,0.544523761866516,-0.9298045677847021
ABCD1,0.024339046779420226,0.031858232831884215,0.01796879084323348,1.7729758841219474,0.18157001884282462
ABCD2,-0.687810282932882,0.05919396437765826,0.0904731662096051,0.6542709496926382,-2.2866977779182602
ABCD3,-0.23921316786242341,0.025309592889876647,0.0030875047035714824,8.197426504516631,-4.305080418556516
ABCD4,-0.061318216822986216,0.02333305743892765,0.0022847350281978815,10.212587959196277,-1.2828373521937808
ABCE1,0.15837849908147605,0.04027570245604378,0.006361978214057556,6.330688521857835,1.985638268079383
ABCF1,0.09744518589288775,0.012164971315410255,0.014140107062789634,0.8603167756362299,0.8194718500163132
ABCG1,-0.09241423853058484,0.04977625700851179,0.027073840889690802,1.8385369557027154,-0.5616476592674884
