gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,-0.06282573982480183,0.011311945283513458,0.010352431276641495,1.092684895096763,-0.617470812249426
A1CF,0.09547594716420643,0.11499151914459078,0.007401123949880387,15.537034634644796,1.1098010635336002
A2M,-0.027263997548794716,0.03308048198272682,0.04972389077508908,0.6652834576513003,-0.12226635976129073
A4GALT,-0.17611107688554561,0.03836213682502283,0.021854013723431154,1.7553817486575585,-1.1912997948177892
A4GNT,0.006148027729137015,0.015981931104878527,0.008234809710414504,1.940777220955854,0.06774995851631802
AAAS,0.08684850693188295,0.006902795218661139,0.007705176869510121,0.895864603183341,0.989398050942883
AACS,0.0867414545039833,0.03278853620478722,0.025985023387126164,1.2618243869286527,0.5381026665986942
AADAT,0.23980908686600966,0.062197740447922145,0.18499665955676065,0.3362100731815572,0.5575498356577742
AAK1,0.07121166023613457,0.045140838696029764,0.024998961424527472,1.8057085624261284,0.45039144002366327
AAMP,0.03976039287639077,0.008147989897804343,0.005421807910926386,1.502817885042364,0.5399811551402601
AANAT,0.04506315108408365,0.024654383602831054,0.011813953233091241,2.086886846121359,0.4145948787928429
AAR2,-0.02284644601670749,0.008906386255297643,0.010107584557456343,0.8811587184524132,-0.22724532600357458
AARS2,0.06540006928718967,0.011968213874392657,0.022519179283089004,0.531467586981747,0.43581475449097157
AARSD1,0.32946582458969154,0.09335478018751295,0.058045880144243354,1.6082929564600883,1.3674916136312751
AASDHPPT,-0.06115748558343714,0.028181270156022058,0.017950721697536327,1.5699240749685213,-0.4564662419341644
AASS,0.04517443043506297,0.03588835881422972,0.02623230014832471,1.3680980551193385,0.2789166877880533
AATF,0.05292410275511328,0.009362254653563681,0.005704467247452892,1.6412145512350944,0.700722331733408
ABAT,0.10700793393900554,0.0636161654850487,0.1522595780086556,0.41781388282471327,0.2742354963523209
ABCA1,0.011129149963554408,0.11801869488938191,0.07564565525371172,1.5601516636157486,0.04046411068128742
ABCA2,0.13598906852702397,0.029178448422688557,0.029572914853409737,0.9866612258995606,0.7907822865766689
ABCA7,-0.019493639783903838,0.0666048146247754,0.045552921144823774,1.4621414598862381,-0.09133449264643831
ABCB1,-0.06542298628086085,0.14609379410456005,0.1355626378281059,1.077684799035909,-0.17768892440662112
ABCB10,-0.04707815729913989,0.03935828397037963,0.036591145849593755,1.0756231611920561,-0.24611124129463355
ABCB4,-0.04361815988373441,0.05806719678607532,0.06352276486281638,0.9141163315462906,-0.1730623687457449
ABCB6,0.21967277707795274,0.05026243506897879,0.019441071367803427,2.585373723395668,1.5754917853194812
ABCB7,0.006911777941311925,0.01840657947192,0.018501272145866488,0.9948818290331657,0.050814654975453885
ABCC1,0.07556728470882712,0.01962705533301319,0.027222934567176674,0.7209750030651715,0.4580009172081386
ABCC11,0.1849061531194386,0.5430355043134695,0.47733401557400135,1.137642586942942,0.26763331375270255
ABCC3,-0.36944077730411196,0.23336913386976435,0.14416917112089017,1.6187173169919764,-0.9729905640576734
ABCC8,-0.27823332566428094,0.2426884024241681,0.18812170554507118,1.2900606111399702,-0.6414897081208991
ABCC9,-0.403839353608308,0.2058695374407344,0.1257844302623103,1.6366853752202482,-1.138662962755957
ABCD1,-0.07172464827030511,0.019770551933596607,0.02039195888193163,0.9695268634105771,-0.5022719831810784
ABCD2,-0.31844624563726126,0.0807435275683304,0.1751305972086913,0.4610475202806154,-0.7609482432621458
ABCD3,-0.14285482249350911,0.02758361789974214,0.012050416347385422,2.289017831796902,-1.3013492908758821
ABCD4,0.056967333035431444,0.017402851477212197,0.021488234209919486,0.8098781550500134,0.3886203366729863
ABCE1,0.05717038656758877,0.023637051588407034,0.019382020942848396,1.2195349317857744,0.41064978476096503
ABCF1,0.017313912020486377,0.009384220723913301,0.012473086321015625,0.7523575546897354,0.15502732109077555
ABCG1,0.19492137575518687,0.04225710978027622,0.030015675125804917,1.4078347264608815,1.1250851951494403
ABCG2,-0.4879892004617592,0.1257604046865635,0.1891255880549923,0.6649571111974344,-1.1221090503369053
ABCG4,-0.2226963688656442,0.013390724854246971,0.043698201489717106,0.30643652136113725,-1.0653231249834678
ABCG8,0.029206507097400365,0.0020641106184525197,0.00030448063095519655,6.779119617484792,1.6737854409164334
