gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,0.03467014990393999,0.033516092772605116,0.011108483536069219,3.017161853260928,0.3289488190443411
A1CF,0.13402452377424479,0.14380018232856837,0.0007482685709690557,192.17723142151738,4.899542403096085
A2M,-0.3072372815008122,0.036208632726381716,0.0061934204140706274,5.846306290482158,-3.903989429588812
A4GALT,-0.11972444157654127,0.11795744099469468,0.02312011400453245,5.101940283320852,-0.7873862643910701
A4GNT,-0.2257482677224409,0.14846739333110107,0.043268909122156855,3.431271930428098,-1.0852666398986588
AAAS,0.08753237814945125,0.017692050870914123,0.004141770455416992,4.2716154990614745,1.360115265350102
AACS,0.15692514834503934,0.046432069391465325,0.00731556648961712,6.347023085275175,1.8347148112303269
AADAT,-0.16023424002676712,0.1799478349360989,0.017633675116638135,10.204783390066565,-1.2066571964638309
AAK1,-0.06670313001994099,0.07192334684379631,0.03598846186459944,1.9985112760416344,-0.3516127143231828
AAMP,0.047553437730956105,0.015880210005713023,0.0009002392768828719,17.63998796042217,1.5849039212165914
AANAT,0.2199653359547193,0.12763637311678322,0.060010444965416354,2.126902628206461,0.8979265702829299
AAR2,-0.04771896835568912,0.012307164728997629,0.0010858927066350233,11.333683939304846,-1.448096780235252
AARS2,0.1410636957884286,0.034974814558250834,0.02330375096202617,1.5008233917038876,0.9240646202109544
AARSD1,0.3616466757299627,0.1478430914759628,0.09581258443427772,1.5430446047238733,1.1683506377067712
AASDHPPT,0.07817765508012542,0.023267224944514827,0.003475465287431882,6.694707908220147,1.3260996552208106
AASS,-0.18633421488516477,0.1423484107889798,0.04047371835209894,3.517057897933357,-0.9262027267583287
AATF,0.09260469933961346,0.020966362202319462,0.00498789734228504,4.203447016556765,1.3112160988805857
ABAT,-0.10331076822314733,0.16391853728642786,0.034516394402799244,4.749005222664111,-0.5560743713900033
ABCA1,-0.25117794798249715,0.08775611765767115,0.039554473073458996,2.218614251154199,-1.2629428728678047
ABCA2,0.03130965177752465,0.07073254828502269,0.03405668934801776,2.0769061714197306,0.16965904713454252
ABCA7,0.08465583255595721,0.09016631689879291,0.022709402067125874,3.970439936387302,0.5617641693638554
ABCB1,-0.5615452542226149,0.15876017971330264,0.1769025294677195,0.8974443734128325,-1.335112124495486
ABCB10,0.011957827900249907,0.026208576020872242,0.003858809558679562,6.791881180537061,0.19249773590316566
ABCB4,0.4286826227143352,0.18544783999691689,0.03279654882555697,5.654492519420373,2.3671283478043854
ABCB6,0.43995232268705964,0.11838099913297499,0.018116340373404427,6.534487467831167,3.2686647460809444
ABCB7,0.02455568199174829,0.021195209052162815,0.0022938714770918186,9.239928768386884,0.5127048902203662
ABCC1,0.012992211905446638,0.03669006174497668,0.01833379872614668,2.0012252939512902,0.09595262619969953
ABCC11,0.18748577230314994,0.07124960120698148,0.0023433540411473643,30.404966537662357,3.8730166324312587
ABCC3,0.484913130106595,0.11857674567820502,0.02841984066636551,4.172322676620033,2.876425461557252
ABCC8,-0.1768822707226339,0.15444872469206763,0.07713141316311149,2.0024101511721497,-0.636896204354215
ABCC9,-0.48559939944415786,0.17811124748959095,0.038066625519936115,4.678934501202666,-2.488891423023977
ABCD1,0.03175253206081763,0.052872699384195684,0.01188535402418298,4.448559064931198,0.2912542705698978
ABCD2,-0.1404436638622738,0.16227257982997542,0.10807555180602856,1.501473525864743,-0.42720705872771164
ABCD3,-0.051258798673854855,0.02792823361224109,0.0028800039372802607,9.697290080309818,-0.9551506660992708
ABCD4,-0.03173134219309315,0.026731775846912324,0.005731476784138009,4.664029333747475,-0.4191362020422462
ABCE1,0.11980164093763523,0.019394790483174846,0.005193781623970129,3.7342329515097057,1.6623440907970348
ABCF1,0.05765827343380581,0.020745380660508617,0.006022166837916606,3.4448365877033003,0.7429938891575296
ABCG1,-0.38911424250209503,0.07088565759486021,0.008615189847520395,8.227985552200266,-4.192226136078032
ABCG2,-0.7481925952983846,0.15356257515992816,0.045673582286061054,3.362174970164171,-3.5009093687069246
ABCG4,0.025187894338334654,0.025310607082389393,0.015204475634448735,1.6646813537616005,0.20427072923546857
ABCG8,0.04640395020479701,0.027495599454989035,0.000834286934706212,32.9570059306651,1.606561040062029
ABHD12,0.0772861551984807,0.01732954426570471,0.003803148621958408,4.5566308310036465,1.2532278977622902
ABHD5,-0.238354741356126,0.0276162454737754,0.010100225299357026,2.734220738178329,-2.371691868762212
ABHD6,-0.4008568726429098,0.05031729495170466,0.018113484867719677,2.7778914614810475,-2.9784363779510947
ABI1,-0.010561838266382129,0.009425453492467789,0.001492569565178074,6.314917382991971,-0.27338345134426334
ABI2,-0.19124837061693234,0.04972544332727471,0.021924592929970718,2.268021280308492,-1.2916117120536832
ABI3,-0.2338062368298477,0.06082193144559927,0.012434849292179922,4.891247977074334,-2.0966977485100413
ABL1,-0.013292770633096307,0.0243744778494241,0.012479143477896873,1.9532172133925947,-0.11899346801930508
ABL2,0.07923607344701145,0.056436105885262315,0.04091238608863873,1.3794381428399374,0.3917378553181618
ABLIM2,-0.10479248994018531,0.2067324257018848,0.04058754475638156,5.093494246640291,-0.5201561879213642
ABLIM3,-0.5807873045422434,0.18877235529348713,0.023436631253914,8.054585714487509,-3.7937570985394493
ABR,-0.11047582744475015,0.0370779081475882,0.010813966024301793,3.428705811009994,-1.0623674667027811
ABRA,-0.06897158606543344,0.05428956038221445,0.017340412510793553,3.130811354598507,-0.5237698565653216
ABRAXAS1,-0.09828857619737952,0.07716523700717379,0.02245463528507867,3.436494782814436,-0.6559187431002118
ABRAXAS2,-0.02032306418609986,0.014339985422558139,0.0022389454665175577,6.404794416392136,-0.42950421573383
ABT1,0.0571160306798677,0.015065319707638978,0.003596423572109305,4.188972573884883,0.9524070476543117
ABTB1,-0.2244366078196003,0.042134299470423894,0.005064797164063813,8.319049728067853,-3.1536440079381736
ACAA1,-0.12629701826302808,0.02912963284586643,0.002301325362183536,12.657763793220331,-2.6327164411829673
ACAA2,-0.21653673624716374,0.04147637199376931,0.0018942513384515032,21.89591800825917,-4.9752256769571845
ACACA,-0.05233564766462617,0.039601504869722734,0.015276078326073571,2.592386869484032,-0.42343978919575537
ACACB,-0.5077435126430283,0.12874038667514814,0.06190433358596269,2.079666789343179,-2.0407220490791618
ACAD10,0.10951575600972197,0.0393361744679538,0.019203733771006454,2.0483607478116075,0.7902850516180776
ACAD8,0.2444076780617106,0.06623795673930732,0.009652502968238028,6.862257070240345,2.4876820540849023
ACAD9,0.014787404243258973,0.015941518201797254,0.002009568256299223,7.932807533074195,0.3298682864072098
ACADL,-1.3274378852410582,0.41246442754258544,0.023905200113671705,17.2541717108108,-8.585547918860224
ACADM,-0.0484952280940405,0.023945735183719705,0.003910360488812065,6.123664366042686,-0.7755157249546177
ACADS,-0.12259612028207822,0.05861669723386284,0.0033371806791685785,17.564735886121255,-2.122202717418226
