gene,log2FC,tumor_var,normal_var,zscore_var,zscore_mean
A1BG,-0.15457871876827955,0.21497603012759547,0.054926339974205665,3.9138968704004666,-0.6595676901373811
A1CF,-0.1236419382897167,0.13179519516356997,0.011622304738682133,11.33985023856073,-1.1468844791828456
A2M,-0.15583731669552137,0.06780196375709856,0.010663013625406304,6.358611752642775,-1.5091467735511646
A4GALT,0.46710031842309485,0.17597423180041083,0.07794194278185705,2.257760398569039,1.673110211831314
A4GNT,0.04649094012065838,0.30975056775749504,0.0306155588393195,10.11742328086073,0.26570347403734884
AAAS,0.3021509121347652,0.02063289992819766,0.009442660912265661,2.1850726315287146,3.1094008464542866
AACS,0.5726523196937272,0.1570402879212294,0.04712225180948039,3.332614251037024,2.6380195300859137
AADAT,-0.8458028637990653,0.28931326322914064,0.01959472266917551,14.764856237759362,-6.042262526242707
AAK1,0.4656154986276755,0.09478846071072079,0.0482914467183812,1.962841603472639,2.118811492220236
AAMP,0.11225168635534999,0.012578728280476015,0.0031943635596529724,3.9377885596223536,1.98609813076503
AANAT,0.16102529144442895,0.05794726837304927,0.0035558119443395504,16.296494100396608,2.700378873726946
AAR2,0.18216274799538157,0.015716492801089228,0.0068105782231718225,2.3076590982563814,2.207331578617657
AARS2,0.462041765707804,0.039085489233464506,0.01889137560308935,2.0689594053210567,3.3616263821045367
AARSD1,0.387231111929186,0.08119845540348632,0.010326641211948175,7.8630073164096785,3.8105766258573803
AASDHPPT,0.0816676675480923,0.058491971347856594,0.012433941167586823,4.7042181203442786,0.7323956364126559
AASS,-0.3428473971179633,0.3125227345980154,0.03735599649246649,8.366066065485398,-1.773865526582257
AATF,0.3363985808191914,0.023949674905679293,0.010230392450935922,2.3410318832380916,3.325890969217527
ABAT,-0.310577565913015,0.14448742165941705,0.008249845966110897,17.513953866890272,-3.4193783846839816
ABCA1,-0.10896623106743686,0.07739612711640925,0.031434401006489684,2.4621473493460484,-0.6145954421246937
ABCA2,0.25884838105776864,0.09669332242574143,0.04269177265239826,2.2649170183920586,1.2527758103548667
ABCA7,0.5300007274972003,0.1518878360818161,0.0775996736644574,1.9573257065304446,1.902595732449135
ABCB1,-0.08332296049195875,0.39208642602212485,0.03797014004336658,10.326178032904652,-0.4276058053251853
ABCB10,0.24137267918003014,0.05458948620436312,0.021767223332454008,2.507875504863892,1.6360124128270603
ABCB4,-0.23639512275636498,0.3200607299316998,0.02782978367963602,11.50065460860548,-1.417044852312918
ABCB6,0.3157604280312542,0.07729467047897212,0.008233215216358685,9.38815134157968,3.4799497119246285
ABCB7,0.11450750679216926,0.034179193480577595,0.012817631546481401,2.666576376191761,1.0114165763384622
ABCC1,0.39568672060323307,0.2981566290701868,0.09838408144625181,3.030537305296415,1.261505237076045
ABCC11,-0.0025950172400952543,0.23437509642529628,0.05472831132897892,4.282520157006805,-0.011092622243872875
ABCC3,0.08452796543050534,0.10185413677493335,0.021896116042879065,4.651698802448476,0.5712377142621547
ABCC8,0.12157094719704296,0.07568211252521755,0.0008350185891933684,90.63524274151406,4.2070892808306946
ABCC9,-0.516764054382749,0.34773032165329404,0.04822781537644502,7.2101611681778355,-2.3531168953468944
ABCD1,0.422314703033541,0.06675832462872994,0.027273537531358617,2.447732515518842,2.5572045340297924
ABCD2,0.07997925392790481,0.07640192988700666,0.030515954832547414,2.5036716139558126,0.4578401412347372
ABCD3,-0.04729814693126855,0.03319492311725666,0.010196215999394272,3.2556119955901943,-0.46840833294055945
ABCD4,0.07216301728474095,0.03559714816134793,0.012144894173005419,2.9310381510338783,0.6548137891150542
ABCE1,0.10173367385931309,0.039570810381438476,0.020100395652977446,1.9686582823844518,0.717566946077718
