gene,amp_freq,del_freq,mean_cnv
A1BG,0.580110497237569,0.06077348066298342,3.18232044198895
A1CF,0.5138121546961326,0.055248618784530384,2.8066298342541436
A2M,0.6077348066298343,0.06077348066298342,3.1767955801104972
A4GALT,0.44751381215469616,0.055248618784530384,2.685082872928177
A4GNT,0.7016574585635359,0.03314917127071823,3.718232044198895
AAAS,0.569060773480663,0.049723756906077346,2.81767955801105
AACS,0.56353591160221,0.049723756906077346,2.856353591160221
AADAT,0.3425414364640884,0.13812154696132597,2.4861878453038675
AAK1,0.6740331491712708,0.0055248618784530384,3.265193370165746
AAMP,0.5248618784530387,0.049723756906077346,2.8011049723756907
AANAT,0.6243093922651933,0.022099447513812154,3.0718232044198897
AAR2,0.7458563535911602,0.0,4.027624309392265
AARS2,0.6298342541436464,0.03314917127071823,3.696132596685083
AARSD1,0.6187845303867403,0.03314917127071823,3.0497237569060776
AASDHPPT,0.425414364640884,0.13259668508287292,2.6629834254143647
AASS,0.5303867403314917,0.08287292817679558,2.9337016574585637
AATF,0.6077348066298343,0.055248618784530384,3.016574585635359
ABAT,0.5082872928176796,0.07734806629834254,2.8066298342541436
ABCA1,0.5911602209944752,0.06077348066298342,2.9281767955801103
ABCA2,0.6132596685082873,0.055248618784530384,3.005524861878453
ABCA7,0.3756906077348066,0.07734806629834254,2.5082872928176796
ABCB1,0.7071823204419889,0.016574585635359115,4.016574585635359
ABCB10,0.6740331491712708,0.027624309392265192,3.43646408839779
ABCB4,0.712707182320442,0.016574585635359115,3.972375690607735
ABCB6,0.5248618784530387,0.055248618784530384,2.8011049723756907
ABCB7,0.20994475138121546,0.3370165745856354,1.9723756906077348
ABCC1,0.5248618784530387,0.08839779005524862,2.856353591160221
ABCC11,0.5248618784530387,0.055248618784530384,2.856353591160221
ABCC3,0.6298342541436464,0.03314917127071823,3.1712707182320443
ABCC8,0.4585635359116022,0.0718232044198895,2.7624309392265194
ABCC9,0.6298342541436464,0.06629834254143646,3.4640883977900554
ABCD1,0.2596685082872928,0.281767955801105,2.110497237569061
ABCD2,0.5469613259668509,0.06077348066298342,2.8232044198895028
ABCD3,0.5082872928176796,0.06077348066298342,2.6298342541436464
ABCD4,0.580110497237569,0.055248618784530384,2.861878453038674
ABCE1,0.36464088397790057,0.08287292817679558,2.596685082872928
ABCF1,0.6022099447513812,0.03867403314917127,3.0386740331491713
ABCG1,0.30386740331491713,0.15469613259668508,2.292817679558011
ABCG2,0.3314917127071823,0.12154696132596685,2.414364640883978
ABCG4,0.4088397790055249,0.11049723756906077,2.56353591160221
ABCG8,0.6574585635359116,0.016574585635359115,3.138121546961326
ABHD12,0.6850828729281768,0.04419889502762431,3.552486187845304
ABHD5,0.287292817679558,0.19337016574585636,2.2154696132596685
ABHD6,0.2541436464088398,0.2265193370165746,2.143646408839779
ABI1,0.580110497237569,0.049723756906077346,2.9447513812154695
ABI2,0.5966850828729282,0.022099447513812154,2.977900552486188
ABI3,0.6243093922651933,0.03314917127071823,3.0939226519337018
ABL1,0.6022099447513812,0.06629834254143646,2.911602209944751
ABL2,0.6740331491712708,0.03314917127071823,3.3646408839779007
ABLIM2,0.3370165745856354,0.14917127071823205,2.414364640883978
ABLIM3,0.35911602209944754,0.08839779005524862,2.386740331491713
ABR,0.39226519337016574,0.09392265193370165,2.5580110497237567
ABRA,0.7679558011049724,0.0055248618784530384,4.038674033149171
ABRAXAS1,0.34806629834254144,0.10497237569060773,2.4419889502762433
ABRAXAS2,0.5138121546961326,0.06629834254143646,2.751381215469613
ABT1,0.5414364640883977,0.055248618784530384,2.861878453038674
ABTB1,0.6629834254143646,0.04419889502762431,3.5193370165745854
ACAA1,0.2983425414364641,0.19337016574585636,2.2596685082872927
ACAA2,0.30939226519337015,0.27624309392265195,2.265193370165746
ACACA,0.6187845303867403,0.049723756906077346,3.0386740331491713
ACACB,0.580110497237569,0.03867403314917127,2.8784530386740332
ACAD10,0.569060773480663,0.03867403314917127,2.850828729281768
ACAD8,0.4088397790055249,0.143646408839779,2.6243093922651934
ACAD9,0.6685082872928176,0.03867403314917127,3.5303867403314917
ACADL,0.5303867403314917,0.055248618784530384,2.850828729281768
ACADM,0.48066298342541436,0.06629834254143646,2.6077348066298343
ACADS,0.569060773480663,0.03867403314917127,2.867403314917127
