gene,amp_freq,del_freq,mean_cnv
A1BG,0.5244897959183673,0.0673469387755102,2.9489795918367347
A1CF,0.363265306122449,0.14489795918367346,2.451020408163265
A2M,0.6081632653061224,0.014285714285714285,3.5061224489795917
A4GALT,0.5551020408163265,0.06938775510204082,3.093877551020408
A4GNT,0.8122448979591836,0.0163265306122449,4.3428571428571425
AAAS,0.5265306122448979,0.0326530612244898,2.9326530612244897
AACS,0.5040816326530613,0.053061224489795916,2.816326530612245
AADAT,0.20816326530612245,0.25510204081632654,2.0673469387755103
AAK1,0.6448979591836734,0.00816326530612245,3.4714285714285715
AAMP,0.4122448979591837,0.10816326530612246,2.6163265306122447
AANAT,0.6142857142857143,0.053061224489795916,3.193877551020408
AAR2,0.6142857142857143,0.02040816326530612,3.4551020408163264
AARS2,0.49387755102040815,0.0653061224489796,2.8857142857142857
AARSD1,0.5020408163265306,0.08571428571428572,2.8612244897959185
AASDHPPT,0.4163265306122449,0.11020408163265306,2.657142857142857
AASS,0.5530612244897959,0.07346938775510205,3.1775510204081634
AATF,0.48775510204081635,0.09183673469387756,2.8122448979591836
ABAT,0.44081632653061226,0.10204081632653061,2.669387755102041
ABCA1,0.3836734693877551,0.1489795918367347,2.5755102040816324
ABCA2,0.37142857142857144,0.1469387755102041,2.5326530612244897
ABCA7,0.37142857142857144,0.16938775510204082,2.426530612244898
ABCB1,0.5959183673469388,0.036734693877551024,3.463265306122449
ABCB10,0.6571428571428571,0.012244897959183673,3.3285714285714287
ABCB4,0.5938775510204082,0.03877551020408163,3.442857142857143
ABCB6,0.41020408163265304,0.10612244897959183,2.6040816326530614
ABCB7,0.1469387755102041,0.39591836734693875,1.873469387755102
ABCC1,0.44081632653061226,0.10204081632653061,2.6510204081632653
ABCC11,0.38979591836734695,0.1306122448979592,2.5693877551020408
ABCC3,0.573469387755102,0.04285714285714286,3.1040816326530614
ABCC8,0.3979591836734694,0.1326530612244898,2.536734693877551
ABCC9,0.610204081632653,0.018367346938775512,3.7
ABCD1,0.18775510204081633,0.336734693877551,1.9877551020408164
ABCD2,0.5387755102040817,0.030612244897959183,3.0
ABCD3,0.3346938775510204,0.11632653061224489,2.4346938775510205
ABCD4,0.4142857142857143,0.12857142857142856,2.6551020408163266
ABCE1,0.23265306122448978,0.22244897959183674,2.1510204081632653
ABCF1,0.47551020408163264,0.06938775510204082,2.783673469387755
ABCG1,0.29591836734693877,0.18979591836734694,2.283673469387755
ABCG2,0.29591836734693877,0.1836734693877551,2.3020408163265307
ABCG4,0.40816326530612246,0.11020408163265306,2.5877551020408163
ABCG8,0.6530612244897959,0.018367346938775512,3.4571428571428573
ABHD12,0.5938775510204082,0.036734693877551024,3.3448979591836734
ABHD5,0.11836734693877551,0.3469387755102041,1.8142857142857143
ABHD6,0.10612244897959183,0.35918367346938773,1.7938775510204081
ABI1,0.3836734693877551,0.12857142857142856,2.6142857142857143
ABI2,0.5102040816326531,0.061224489795918366,2.9306122448979592
ABI3,0.5591836734693878,0.044897959183673466,3.0693877551020408
ABL1,0.37551020408163266,0.1469387755102041,2.524489795918367
ABL2,0.6653061224489796,0.012244897959183673,3.404081632653061
ABLIM2,0.2693877551020408,0.23673469387755103,2.210204081632653
ABLIM3,0.17959183673469387,0.2755102040816326,1.9979591836734694
ABR,0.27755102040816326,0.2510204081632653,2.210204081632653
ABRA,0.6959183673469388,0.0163265306122449,3.7979591836734694
ABRAXAS1,0.3020408163265306,0.17551020408163265,2.3244897959183675
ABRAXAS2,0.3306122448979592,0.1510204081632653,2.3857142857142857
ABT1,0.46530612244897956,0.07551020408163266,2.742857142857143
ABTB1,0.7795918367346939,0.022448979591836733,3.953061224489796
ACAA1,0.13877551020408163,0.336734693877551,1.8938775510204082
ACAA2,0.3693877551020408,0.1489795918367347,2.4979591836734696
ACACA,0.4959183673469388,0.08979591836734693,2.8285714285714287
ACACB,0.5142857142857142,0.053061224489795916,2.836734693877551
ACAD10,0.5142857142857142,0.05714285714285714,2.842857142857143
ACAD8,0.4122448979591837,0.12244897959183673,2.630612244897959
ACAD9,0.773469387755102,0.02040816326530612,3.9571428571428573
ACADL,0.4530612244897959,0.08979591836734693,2.7020408163265306
ACADM,0.35714285714285715,0.10816326530612246,2.4959183673469387
ACADS,0.5020408163265306,0.053061224489795916,2.816326530612245
ACADSB,0.32653061224489793,0.1469387755102041,2.3816326530612244
ACADVL,0.25918367346938775,0.25918367346938775,2.1755102040816325
ACAN,0.5224489795918368,0.04897959183673469,2.9959183673469387
ACAT1,0.4122448979591837,0.11224489795918367,2.6387755102040815
ACAT2,0.4530612244897959,0.08979591836734693,2.706122448979592
ACBD3,0.6571428571428571,0.012244897959183673,3.3346938775510204
ACBD6,0.6673469387755102,0.012244897959183673,3.373469387755102
ACE,0.610204081632653,0.04693877551020408,3.1755102040816325
ACE2,0.1346938775510204,0.4326530612244898,1.8693877551020408
