gene,amp_freq,del_freq,mean_cnv
A1BG,0.2471042471042471,0.03474903474903475,2.4575289575289574
A1CF,0.33976833976833976,0.005791505791505791,2.527027027027027
A2M,0.2857142857142857,0.019305019305019305,2.4826254826254828
A4GALT,0.17374517374517376,0.08494208494208494,2.1911196911196913
A4GNT,0.3223938223938224,0.009652509652509652,2.671814671814672
AAAS,0.3030888030888031,0.007722007722007722,2.5173745173745172
AACS,0.2548262548262548,0.019305019305019305,2.418918918918919
AADAT,0.18725868725868725,0.05019305019305019,2.241312741312741
AAK1,0.3301158301158301,0.003861003861003861,2.638996138996139
AAMP,0.29343629343629346,0.015444015444015444,2.5328185328185326
AANAT,0.2702702702702703,0.032818532818532815,2.555984555984556
AAR2,0.29922779922779924,0.005791505791505791,2.675675675675676
AARS2,0.29922779922779924,0.003861003861003861,2.61003861003861
AARSD1,0.16023166023166024,0.07335907335907337,2.2142857142857144
AASDHPPT,0.21235521235521235,0.04247104247104247,2.2895752895752897
AASS,0.2606177606177606,0.019305019305019305,2.436293436293436
AATF,0.17374517374517376,0.06177606177606178,2.391891891891892
ABAT,0.2084942084942085,0.03474903474903475,2.3378378378378377
ABCA1,0.1525096525096525,0.07142857142857142,2.1505791505791505
ABCA2,0.17374517374517376,0.06177606177606178,2.22972972972973
ABCA7,0.11583011583011583,0.07335907335907337,2.1254826254826256
ABCB1,0.2857142857142857,0.007722007722007722,2.474903474903475
ABCB10,0.5038610038610039,0.003861003861003861,3.0
ABCB4,0.2857142857142857,0.007722007722007722,2.474903474903475
ABCB6,0.2953667953667954,0.017374517374517374,2.4922779922779923
ABCB7,0.20656370656370657,0.055984555984555984,2.299227799227799
ABCC1,0.22393822393822393,0.032818532818532815,2.3996138996139
ABCC11,0.14671814671814673,0.08108108108108109,2.1776061776061777
ABCC3,0.22586872586872586,0.04633204633204633,2.391891891891892
ABCC8,0.18725868725868725,0.04054054054054054,2.2837837837837838
ABCC9,0.28957528957528955,0.009652509652509652,2.528957528957529
ABCD1,0.21621621621621623,0.059845559845559844,2.362934362934363
ABCD2,0.29922779922779924,0.009652509652509652,2.552123552123552
ABCD3,0.24903474903474904,0.013513513513513514,2.444015444015444
ABCD4,0.22393822393822393,0.025096525096525095,2.3764478764478763
ABCE1,0.1891891891891892,0.03667953667953668,2.276061776061776
ABCF1,0.2953667953667954,0.005791505791505791,2.5849420849420848
ABCG1,0.2606177606177606,0.025096525096525095,2.4285714285714284
ABCG2,0.19111969111969113,0.03088803088803089,2.2837837837837838
ABCG4,0.21428571428571427,0.03861003861003861,2.3030888030888033
ABCG8,0.3301158301158301,0.005791505791505791,2.617760617760618
ABHD12,0.2857142857142857,0.007722007722007722,2.5907335907335907
ABHD5,0.2413127413127413,0.03861003861003861,2.3552123552123554
ABHD6,0.22972972972972974,0.0444015444015444,2.3474903474903477
ABI1,0.361003861003861,0.011583011583011582,2.5984555984555984
ABI2,0.305019305019305,0.005791505791505791,2.55984555984556
ABI3,0.2084942084942085,0.055984555984555984,2.3378378378378377
ABL1,0.15444015444015444,0.06756756756756757,2.158301158301158
ABL2,0.5096525096525096,0.0,3.0077220077220077
ABLIM2,0.20656370656370657,0.03861003861003861,2.3146718146718146
ABLIM3,0.21235521235521235,0.02702702702702703,2.3262548262548264
ABR,0.16602316602316602,0.07915057915057915,2.2335907335907335
ABRA,0.41312741312741313,0.005791505791505791,2.9826254826254828
ABRAXAS1,0.19498069498069498,0.03088803088803089,2.287644787644788
ABRAXAS2,0.3436293436293436,0.015444015444015444,2.523166023166023
ABT1,0.2857142857142857,0.009652509652509652,2.5714285714285716
ABTB1,0.3108108108108108,0.005791505791505791,2.635135135135135
ACAA1,0.2471042471042471,0.03667953667953668,2.3745173745173744
ACAA2,0.20270270270270271,0.052123552123552123,2.305019305019305
ACACA,0.16795366795366795,0.06177606177606178,2.3204633204633205
ACACB,0.2722007722007722,0.017374517374517374,2.4073359073359075
ACAD10,0.26833976833976836,0.017374517374517374,2.4092664092664093
ACAD8,0.20270270270270271,0.055984555984555984,2.277992277992278
ACAD9,0.3185328185328185,0.005791505791505791,2.637065637065637
ACADL,0.2953667953667954,0.011583011583011582,2.505791505791506
ACADM,0.24903474903474904,0.011583011583011582,2.4208494208494207
ACADS,0.25675675675675674,0.015444015444015444,2.4343629343629343
ACADSB,0.33976833976833976,0.017374517374517374,2.5154440154440154
ACADVL,0.14864864864864866,0.07722007722007722,2.2104247104247103
ACAN,0.19305019305019305,0.04633204633204633,2.2837837837837838
ACAT1,0.20463320463320464,0.04247104247104247,2.2741312741312742
ACAT2,0.24903474903474904,0.011583011583011582,2.4613899613899615
ACBD3,0.5038610038610039,0.005791505791505791,3.001930501930502
ACBD6,0.5096525096525096,0.0,3.0444015444015444
ACE,0.23552123552123552,0.04247104247104247,2.4575289575289574
ACE2,0.19111969111969113,0.08108108108108109,2.2374517374517375
ACER1,0.12355212355212356,0.0694980694980695,2.1505791505791505
ACER2,0.21235521235521235,0.03861003861003861,2.384169884169884
ACER3,0.2528957528957529,0.017374517374517374,2.505791505791506
ACHE,0.2915057915057915,0.007722007722007722,2.530888030888031
ACIN1,0.24324324324324326,0.032818532818532815,2.4285714285714284
ACKR1,0.5115830115830116,0.0,3.0714285714285716
ACKR2,0.24324324324324326,0.03861003861003861,2.361003861003861
ACKR3,0.2876447876447876,0.021235521235521235,2.476833976833977
ACLY,0.16795366795366795,0.07142857142857142,2.247104247104247
ACMSD,0.29922779922779924,0.005791505791505791,2.5328185328185326
ACO1,0.21042471042471042,0.04054054054054054,2.3552123552123554
ACO2,0.17567567567567569,0.0694980694980695,2.218146718146718
ACOT1,0.22393822393822393,0.03088803088803089,2.370656370656371
ACOT11,0.26640926640926643,0.009652509652509652,2.4613899613899615
ACOT12,0.18725868725868725,0.04826254826254826,2.2451737451737452
ACOT13,0.28378378378378377,0.007722007722007722,2.581081081081081
ACOT2,0.22393822393822393,0.03088803088803089,2.370656370656371
ACOT4,0.22393822393822393,0.03088803088803089,2.370656370656371
ACOT7,0.222007722007722,0.03667953667953668,2.3494208494208495
ACOT8,0.30694980694980695,0.005791505791505791,2.777992277992278
ACOX1,0.27413127413127414,0.03474903474903475,2.530888030888031
ACOX2,0.2277992277992278,0.04247104247104247,2.3474903474903477
ACOX3,0.20656370656370657,0.03861003861003861,2.3166023166023164
ACP1,0.3204633204633205,0.011583011583011582,2.638996138996139
