gene,avg_crispr_effect
A1BG,0.02506641225626512
A1CF,0.09544389645621423
A2M,0.025731971620217592
A4GALT,-0.04326193897453488
A4GNT,0.06292579965089408
AAAS,-0.04957629505621431
AACS,0.19045325914792174
AADAT,-0.07919196541964821
AAK1,-0.1877577487720529
AAMP,-1.2388464300689388
AANAT,-0.19701348699844498
AAR2,0.00542194097917578
AARS2,-0.7176063397200364
AARSD1,-0.17991303227741262
AASDHPPT,-0.3678950022339943
AASS,0.0011918897907060226
AATF,-0.8137840290543312
ABAT,-0.06680578699996406
ABCA1,0.062087885345040714
ABCA2,-0.0788960055696577
ABCA7,0.08152489763771167
ABCB1,-0.14692638433187039
ABCB10,-0.2883152790960985
ABCB4,0.05506758999873692
ABCB6,0.01849983923090646
ABCB7,-0.9893913779228338
ABCC1,0.10141555644792768
ABCC11,-0.012899954942632186
ABCC3,0.02223622627237312
ABCC8,0.061322811466584005
ABCC9,-0.09524634368356227
ABCD1,-0.13633906469518856
ABCD2,-0.06068239801513496
ABCD3,-0.14249330623416268
ABCD4,-0.007161678179798981
ABCE1,-1.6656870567088835
ABCF1,-1.079571457681037
ABCG1,0.06882759329622713
ABCG2,-0.020117654459426596
ABCG4,-0.012243356000507962
ABCG8,0.12486513533618893
ABHD12,0.026213997558462366
ABHD5,-0.024228567751982025
ABHD6,0.1911217500133105
ABI1,0.15341317411944727
ABI2,0.11729759209359762
ABI3,0.23144662956581205
ABL1,-0.03589738680248189
ABL2,0.1640098037809707
ABLIM2,0.15141285558133383
ABLIM3,0.010677240977815283
ABR,0.13134026721150266
ABRA,0.050928446921402803
ABRAXAS1,-0.4336430818784243
ABRAXAS2,0.026905240847857594
ABT1,-0.820603703225458
ABTB1,0.012952627580926496
ACAA1,0.0847375393623073
ACAA2,-0.03815223425902546
ACACA,-0.2001729341284829
ACACB,-0.13591737783445565
ACAD10,-0.1628879976603952
ACAD8,0.04058659803117974
ACAD9,-0.34604508342504103
ACADL,-0.04464127588159964
ACADM,-0.022450639732419442
ACADS,-0.11632100440793511
ACADSB,-0.04968225597022216
ACADVL,-0.09197928655378462
ACAN,0.09642887339087826
ACAT1,0.01268327733533861
ACAT2,0.07374358437503588
ACBD3,-0.06136808667283319
ACBD6,0.18194789701210437
