gene,avg_crispr_effect
A1BG,0.026996869005435957
A1CF,0.016156587444350386
A2M,-0.016763657743162633
A4GALT,-0.09050438329368231
A4GNT,0.09045072935801815
AAAS,-0.3375256240226703
AACS,0.0008609678806785746
AADAT,-0.007866816744318026
AAK1,-0.18167356599108214
AAMP,-0.9458678202066624
AANAT,-0.12809839510754126
AAR2,0.012059946582951125
AARS2,-0.6086489327877861
AARSD1,-0.14095303631344103
AASDHPPT,-0.2937357160153309
AASS,0.038503654290634536
AATF,-0.6632944355623389
ABAT,-0.03193479356413369
ABCA1,0.022675201943601685
ABCA2,0.008679773599348314
ABCA7,0.034771602845057065
ABCB1,-0.13342889624265464
ABCB10,-0.21305294104602632
ABCB4,-0.015375829466732984
ABCB6,0.04123587889067702
ABCB7,-1.0676133561619803
ABCC1,-0.06050199600890684
ABCC11,-0.022930563024222916
ABCC3,-0.04704546197236424
ABCC8,0.02694446681124048
ABCC9,-0.050455936150616436
ABCD1,-0.12173029771634133
ABCD2,0.030153484944544073
ABCD3,-0.09678828193958282
ABCD4,-0.10914634341355275
ABCE1,-1.9322966035133122
ABCF1,-1.0008491444305487
ABCG1,0.029464016343421832
ABCG2,0.07000615479574852
ABCG4,0.03499295059844085
ABCG8,-0.0014341808716623289
ABHD12,0.007856243824186914
ABHD5,-0.035807816852148566
ABHD6,0.07668106018660177
ABI1,-0.06634835879566421
ABI2,0.07387925723418502
ABI3,0.04352131364164501
ABL1,0.01058680466660368
ABL2,0.12011111552255763
ABLIM2,0.024852383755188005
ABLIM3,0.06490220768999123
ABR,0.027701077961434294
ABRA,-0.06347755833851147
ABRAXAS1,-0.28371582320303157
ABRAXAS2,0.17480044059980462
ABT1,-0.8477420122145988
ABTB1,0.019117264750696902
ACAA1,0.11991989755209789
ACAA2,-0.023664972947885533
ACACA,-0.4992635374357992
ACACB,-0.08327591414665737
ACAD10,-0.07796782088953909
ACAD8,0.03849801871079742
ACAD9,-0.29364197617703897
ACADL,0.04514743438308895
ACADM,-0.0002856375536562795
ACADS,-0.07743320089031924
ACADSB,-0.013267681604883222
ACADVL,-0.03642197582981418
