gene,avg_crispr_effect
A1BG,0.023871256604430555
A1CF,-0.010378032088741588
A2M,0.014328850945491734
A4GALT,-0.0939001351426573
A4GNT,0.1144879820711083
AAAS,-0.31901520325915467
AACS,0.08647557500220923
AADAT,-0.03519111168855747
AAK1,-0.17595440091668837
AAMP,-0.8996517420511666
AANAT,-0.1915434666526272
AAR2,-0.018611680971643334
AARS2,-0.5978914942169935
AARSD1,-0.22783228093682537
AASDHPPT,-0.2657854645040278
AASS,0.055544003485525316
AATF,-0.6941644440046308
ABAT,-0.09051986709009567
ABCA1,-0.052215774246378056
ABCA2,-0.040089606500311986
ABCA7,0.06796504792797857
ABCB1,-0.12275286045223603
ABCB10,-0.16749209239019372
ABCB4,-0.02041532532406762
ABCB6,0.004542476331403585
ABCB7,-0.9969024060908814
ABCC1,0.023418122527199978
ABCC11,0.06058909502306152
ABCC3,-0.0702254364690365
ABCC8,0.010447375706607857
ABCC9,-0.05205627334024079
ABCD1,-0.2807423494242844
ABCD2,-0.009333448456710806
ABCD3,-0.1277891329375443
ABCD4,-0.09310878382819998
ABCE1,-1.88359023746501
ABCF1,-1.0227773324831413
ABCG1,-0.008219825862512619
ABCG2,0.09206625516372223
ABCG4,0.029478248461365642
ABCG8,0.042753858696563084
ABHD12,0.013434113424997
ABHD5,-0.03884543446952425
ABHD6,0.055926604120808965
ABI1,0.00975471809949735
ABI2,0.08983589150676949
ABI3,0.05731837322047724
ABL1,-0.0002985836710404141
ABL2,0.09824870694089002
ABLIM2,0.04711599370026142
ABLIM3,0.021392185263620973
ABR,0.0016263131547113263
ABRA,-0.019770964095605695
ABRAXAS1,-0.23071906967458053
ABRAXAS2,0.1381207632948036
ABT1,-0.7968897429245737
ABTB1,0.032228094424230504
ACAA1,0.030041109595777046
ACAA2,-0.09068614332151531
ACACA,-0.3086740922821388
ACACB,-0.07042625115069513
ACAD10,-0.05338176357309258
ACAD8,0.023610401905808005
ACAD9,-0.22450684073339408
ACADL,0.01619065679126856
ACADM,0.005595576154004597
ACADS,-0.09981351848793579
ACADSB,-0.08087906480252309
ACADVL,-0.0603707565726506
ACAN,-0.010424619109158536
ACAT1,0.09044112352535108
ACAT2,0.13207369786338388
ACBD3,0.001794202573956262
ACBD6,0.06463370411149627
ACE,-0.17660590343172913
ACE2,0.24720307294367827
ACER1,0.011980158266459831
ACER2,0.06380729663990219
ACER3,0.10917297921275966
ACHE,-0.25439171789579856
ACIN1,-0.7849230652691996
ACKR1,-0.035231158784174404
ACKR2,0.09701205809835432
ACKR3,0.03742899752295149
ACLY,-0.4147636317857432
ACMSD,0.1110483470344518
ACO1,0.052003680293573135
ACO2,-0.6958227633901343
ACOT1,0.2626096286622319
ACOT11,-0.015310225043924732
ACOT12,-0.24141619044537474
ACOT13,0.04594600835300825
ACOT2,0.01678512644158157
ACOT4,-0.11741812777986171
ACOT7,0.0763714404574798
ACOT8,0.049516363579637145
ACOX1,-0.33057436022112796
ACOX2,-0.0958964620380476
ACOX3,0.012412256728911632
ACP1,0.1596941631261679
ACP2,0.05160640438892183
ACP5,0.029491254148963687
ACR,-0.1612411996809597
ACSBG1,0.07329140142568523
ACSF3,0.1048123607050861
ACSL1,-0.00478698202486816
ACSL3,-0.5122044841413096
ACSL4,-0.11134423918131475
ACSL5,0.03453756819458348
ACSM1,0.064973824714354
ACSM2B,0.1706030843134061
ACSM5,0.012917296340840607
ACSS1,0.07915608084119544
ACSS2,0.19125582020024265
ACSS3,0.05786099449598027
ACTA1,-0.12428950749541591
ACTBL2,0.03758917758352905
ACTC1,0.05911641696105557
ACTG1,-0.7927613866837621
ACTG2,0.03921906241141118
ACTL6A,-1.487132836572634
ACTL6B,-0.0017558914122045113
ACTL7A,-0.15752408530919432
ACTN1,-0.13705438718394033
ACTN2,-0.01533898663249504
ACTN3,-0.11700322971963
ACTN4,0.07801962900429535
ACTR10,-1.2005898831511215
ACTR1A,-0.9093287484643972
ACTR1B,-0.367596648112784
ACTR2,-1.305034132978035
ACTR3,-0.44464528991473246
ACTR3B,0.027935885830403694
ACTR3C,-0.11269950571969972
ACTR5,-0.23055013789076445
ACTR6,-0.6311990164935597
ACTR8,-0.5596553790038935
ACVR1,0.06692130109039088
ACVR1B,-0.12690807829145578
ACVR1C,0.05005057909693275
ACVR2A,0.005471896134181509
ACVR2B,0.07451197992526752
ACVRL1,0.025218676567828092
ACY1,0.07672095969911547
ACYP2,0.07243986990948208
ADA,0.011726802850928806
ADAM10,-0.013589032299109599
ADAM11,-0.3251313689303349
ADAM12,-0.03052291468689491
ADAM15,-0.061390155213151956
ADAM17,0.06783454546049487
ADAM19,0.11860895851446282
ADAM2,0.014628407680731613
ADAM21,-0.0437587576695474
ADAM22,-0.054122857999589206
ADAM28,0.09667283408702443
ADAM30,-0.13020495128021994
ADAM8,0.2287425025477613
ADAM9,-0.015175540327443915
ADAMTS1,-0.018472617120635134
ADAMTS12,0.15123910073894786
ADAMTS13,-0.03214297103409451
ADAMTS18,0.0819038587423346
ADAMTS2,-0.02536976127365639
ADAMTS4,-0.10899497850462177
ADAMTS5,0.10762069719685824
ADAMTS7,0.1302568098993111
ADAMTSL1,0.06319549712624241
ADAMTSL2,0.07745312881807973
ADAMTSL3,0.11711810257069977
ADAMTSL5,-0.2196358932403874
ADAP1,-0.06084552423069056
ADAP2,-0.11279470777121484
ADAR,-0.4998671055445915
ADCY1,0.04169625044512489
ADCY10,0.007023708076533349
ADCY2,0.11705285540451757
ADCY3,-0.17533216273396124
ADCY5,0.11864463348116885
ADCY6,0.015992173030409687
ADCY7,0.15696571863665373
ADCY8,-0.016226210535503733
ADCY9,0.09933573813013481
ADCYAP1,0.1613041878350601
ADD1,0.007042131900910347
ADD2,-0.059751721477413366
ADD3,0.08000320312777916
ADGRA2,-0.00547679427335274
ADGRB1,0.039295639434691707
ADGRE5,0.058606733099860336
ADGRF5,-0.1729195218064427
ADGRG3,-0.12623292367272435
ADGRL1,0.029895317784546245
ADGRL2,0.005686506736685971
ADGRL3,-0.02454856726118017
ADH1A,0.04461092110188259
ADH1B,0.02370596601095442
ADH1C,0.00404879568531415
ADH4,0.07884478467348827
ADH5,-0.2515259629217514
ADH7,0.08327653206323411
ADHFE1,-0.02740438572324291
ADI1,0.07243206248002731
ADIPOQ,0.089403393971119
ADIPOR1,0.03388310651731653
ADIPOR2,0.04462437876014315
ADK,-0.07241062674140689
ADM,0.07118213365328885
ADNP,-0.1569288807845804
ADO,-0.10408772605069226
ADORA1,-0.016561616074495255
ADORA2A,-0.13089039764135554
ADORA2B,-0.08032236016367486
ADPGK,-0.1020693009522213
ADRA1A,0.1111619815958359
ADRA1B,0.06336356497574426
ADRA1D,0.02211864952208497
ADRA2A,-0.026677303328152432
ADRA2B,-0.09608004549505003
ADRA2C,0.010224554105718962
ADRB1,0.12765493760276553
ADRB2,-4.9703313105254114e-05
ADRB3,0.021272460787128928
ADRM1,-0.4742090563650271
ADSL,-1.2210385863383935
AEBP2,-0.04910174969163743
AFAP1,0.12530480695095844
AFDN,-0.035744217973827604
AFF1,0.08469187751546403
AFF4,-0.09174603744305608
AFG3L2,-1.3158579880107368
AFMID,-0.07617651625387623
AGA,0.11453791224380222
AGAP2,-0.39826526854089384
AGER,0.05052012365056311
AGFG1,0.03664271614412184
AGGF1,0.17263975606411486
AGL,-0.05496736082273205
AGMAT,-0.10152171669432243
AGMO,0.02253172924979732
AGO1,-0.18088950329520306
AGO2,-0.053208089051675185
AGO3,-0.13198259584069746
AGO4,-0.0024782351936971075
AGPAT1,-0.07018927704814971
AGPAT2,-0.06290247777677485
AGPAT3,-0.013043814271010805
AGPAT4,0.045746662062968145
AGPAT5,0.09091349631197948
AGPS,0.0718098026254759
AGR2,0.022477617314150572
AGR3,0.028255393091162838
AGRN,-0.15049955490727157
AGRP,-0.036575325446168455
AGT,0.014617855512055985
AGTR1,-0.13502604348905936
AGTR2,0.07526541719945293
AGTRAP,0.055510403528575794
AGXT,0.02334364285848723
AGXT2,0.07945760588127025
AHCTF1,-1.2517001588833014
AHCY,-0.8183462980588104
AHCYL1,-0.37875786583466914
AHCYL2,-0.0494571949881316
AHI1,-0.04957123078710224
AHNAK,-0.22629043920312591
AHR,0.022752850170213248
AHRR,-0.09438883275729654
AHSA1,-0.06410384813949761
AHSG,0.03897465702028393
AHSP,0.058853134142600974
AICDA,0.027506083741325276
AIF1,-0.14876077984820293
AIFM1,-0.5367251642188997
AIFM2,-0.08836874318066062
AIM2,0.072816752190638
AIMP1,-0.013510720946469039
AIMP2,-0.22746752028367365
AIP,-0.2386233374257305
AIPL1,-0.07649465219703903
AJAP1,0.08907037762405469
AJUBA,-0.045290809784159586
AK2,-0.2354394304172094
AK3,-0.053185349054646065
AK4,-0.5639494344686451
AK5,0.11439656311685546
AK8,-0.13611324096347682
AKAP1,-0.024928677052393426
AKAP10,-0.011425716436847725
AKAP12,-0.046475111311650774
AKAP13,0.01578736709051897
AKAP14,0.07941633356643221
AKAP3,-0.04739456907288272
AKAP4,0.048341525984028404
AKAP5,0.05679865438070804
AKAP7,0.004038821559790075
AKAP8,-0.05965677445117131
