gene,avg_crispr_effect
A1BG,0.024260175263447644
A1CF,-0.07876749479766529
A2M,-0.015466711622454823
A4GALT,0.004488706775374219
A4GNT,0.07588308017652881
AAAS,-0.35501395355114235
AACS,-0.020314119184090144
AADAT,-0.011872005827331283
AAK1,-0.2418743747041907
AAMP,-0.6607232661082846
AANAT,-0.11866484019254048
AAR2,-0.0054284878853836675
AARS2,-0.615384423677702
AARSD1,-0.18309041646406946
AASDHPPT,-0.33411848484950163
AASS,0.05050423280204023
AATF,-0.6730718021776864
ABAT,0.014950831207148976
ABCA1,0.012462405774291913
ABCA2,-0.016835837393157593
ABCA7,0.07389792149728118
ABCB1,-0.07325187884815637
ABCB10,-0.23761883198551112
ABCB4,-0.06298811317330846
ABCB6,-0.0011572191280959238
ABCB7,-1.1034534258160131
ABCC1,-0.005177933216340835
ABCC11,0.04409911353556169
ABCC3,-0.0663633932736906
ABCC8,0.0283271748711762
ABCC9,-0.026629883107851134
ABCD1,-0.09692204770934103
ABCD2,-0.006940792792253796
ABCD3,-0.1619014832523805
ABCD4,-0.13509148813798993
ABCE1,-1.8146823082261605
ABCF1,-0.9859016196338755
ABCG1,0.012345431220579324
ABCG2,0.08465268386791569
ABCG4,0.011849213990692777
ABCG8,-0.006490678976109604
ABHD12,-0.03183551525757077
ABHD5,-0.06125734863957802
ABHD6,0.03362028947212661
ABI1,-0.10965852313346985
ABI2,0.06908202391069387
ABI3,0.06592494095229942
ABL1,-0.03423467162896106
ABL2,0.07883557057937977
ABLIM2,0.010949902347478975
ABLIM3,0.04371442366545314
ABR,0.012320117556042808
ABRA,-0.0627609897421355
ABRAXAS1,-0.2698931236166417
ABRAXAS2,0.1741853088892806
ABT1,-0.8088942284329712
ABTB1,0.08467290933698025
ACAA1,0.08927399687707256
ACAA2,-0.055076417601005616
ACACA,-0.36029762615776134
ACACB,-0.1101404587577875
ACAD10,-0.032282154185793895
ACAD8,0.059338380642992704
ACAD9,-0.22284558304334762
ACADL,-0.018233825273550913
ACADM,-0.022844934422057657
ACADS,-0.0842705585186688
ACADSB,-0.0765424620889178
ACADVL,-0.04180468180145433
ACAN,-0.000683981516232374
ACAT1,0.0265164228610261
ACAT2,0.11096802165910374
ACBD3,-0.028356546071838473
ACBD6,0.008667337467877758
ACE,-0.08514116626391909
ACE2,0.23626382967778173
