gene,avg_crispr_effect
A1BG,0.03756483066828883
A1CF,-0.03571702162843401
A2M,0.07693382009844416
A4GALT,-0.021310688337654676
A4GNT,0.06698672841508511
AAAS,-0.25152861652158903
AACS,0.022474602810686806
AADAT,-0.06531030936316415
AAK1,-0.20803081305538385
AAMP,-0.9809783159738347
AANAT,-0.14614544202249868
AAR2,-0.05070986728166508
AARS2,-0.4612523761293052
AARSD1,-0.23438838290008174
AASDHPPT,-0.31599664573198666
AASS,0.03305946528752443
AATF,-0.8114377842533063
ABAT,0.0038066457924654912
ABCA1,-0.037421451251741934
ABCA2,0.03304844203784877
ABCA7,0.13875219672172107
ABCB1,-0.1285261247455517
ABCB10,-0.213058151924999
ABCB4,0.004045958727641871
ABCB6,0.0268734911710229
ABCB7,-1.0615809347514635
ABCC1,0.053055252746887195
ABCC11,0.046366517353705915
ABCC3,-0.010865213200030843
ABCC8,0.08934709368240856
ABCC9,0.00978842837354012
ABCD1,-0.13723644686103853
ABCD2,-0.03241138536814212
ABCD3,-0.13316872636348243
ABCD4,-0.10761567003783204
ABCE1,-1.947252211229267
ABCF1,-1.131359076512344
ABCG1,-0.001565674308780684
ABCG2,0.11452282931462462
ABCG4,0.02311302740338834
ABCG8,0.07360928200559962
ABHD12,0.017952695794361456
ABHD5,-0.043490322374968755
ABHD6,0.10618793969314924
ABI1,-0.028608737670860113
ABI2,0.09898776186104205
ABI3,0.15622748952658544
ABL1,0.007977505601788212
ABL2,0.09114185789051417
ABLIM2,0.02917884134025665
ABLIM3,0.053638640082598055
ABR,-0.0819524623949722
ABRA,-0.03341007139644708
ABRAXAS1,-0.27568459631467335
ABRAXAS2,0.10215863932901226
ABT1,-0.7302574994763321
ABTB1,0.07587870881095278
ACAA1,0.08844680855820224
ACAA2,-0.13500207279122617
ACACA,-0.2757573494570488
ACACB,-0.07191372858054032
ACAD10,-0.022915117066777044
ACAD8,-0.014647488995236092
ACAD9,-0.31045391382000104
ACADL,-0.06185716707872855
ACADM,-0.05625724897007607
ACADS,-0.014497745521969604
ACADSB,-0.08186288090021385
ACADVL,0.043184976093209045
ACAN,0.09149045517733023
ACAT1,0.016713881345609156
ACAT2,0.1572358131671682
ACBD3,0.0039045247038005833
ACBD6,0.03631301474474431
ACE,-0.1494055698701775
ACE2,0.24984836271628943
ACER1,-0.01846677945593358
ACER2,0.006327046547227608
ACER3,0.0953449519983504
ACHE,-0.3409055876731891
ACIN1,-0.8173630789831611
ACKR1,0.02478390017318575
ACKR2,0.10573167340012499
ACKR3,0.1192374290649351
ACLY,-0.2811768150302735
ACMSD,0.10760745291291543
ACO1,0.04445478658270249
ACO2,-0.6586170059284099
ACOT1,0.6040556381390881
ACOT11,0.0376148061142201
ACOT12,-0.30857406248097813
ACOT13,0.009326281900663404
ACOT2,0.07910483353198235
ACOT4,-0.2035077364818169
ACOT7,0.09872191376045185
ACOT8,0.03351816892557767
ACOX1,-0.1802801584693024
ACOX2,-0.06881893000130115
ACOX3,0.056036912249778234
ACP1,0.2131439710940212
ACP2,0.004558269240958807
ACP5,0.03812891312989878
ACR,-0.2085359584193925
ACSBG1,0.08836279357527807
ACSF3,0.12787298784843446
ACSL1,0.014304158295892969
ACSL3,-0.3186391001494096
ACSL4,-0.12480171829689839
ACSL5,0.018980662002979248
ACSM1,-0.02593018723105695
ACSM2B,0.21485614325456642
ACSM5,0.06596689082309656
ACSS1,0.02844234741175375
ACSS2,0.1759113693219249
ACSS3,0.03983489069129028
ACTA1,-0.08551568474685396
ACTBL2,0.05604133721815378
ACTC1,0.030796028166996704
ACTG1,-0.8909216220638962
ACTG2,0.10019281269238682
ACTL6A,-1.453470766254882
ACTL6B,0.06499800948358689
ACTL7A,-0.13636725357173432
ACTN1,-0.09248325059737751
ACTN2,0.00473190477655254
ACTN3,-0.217007262811193
ACTN4,-0.024684157709211625
ACTR10,-1.1603459258078541
ACTR1A,-0.6267357119764781
ACTR1B,-0.326217671876696
ACTR2,-1.4057745083899906
ACTR3,-0.47276482525243824
ACTR3B,0.019337667246421303
ACTR3C,0.0070346038307504445
ACTR5,-0.11183938572936873
ACTR6,-0.7775626968275172
ACTR8,-0.4694360934358451
ACVR1,0.07316221140228009
ACVR1B,-0.06999866503388216
ACVR1C,0.06047885059108508
ACVR2A,-0.10883095898867996
ACVR2B,0.10604573449712174
ACVRL1,0.08049056322354016
ACY1,0.09513828861698091
ACYP2,0.05919240047177461
ADA,-0.03565905163815866
ADAM10,-0.051540498382749954
ADAM11,-0.40356520792216993
ADAM12,0.08792903990502489
ADAM15,-0.10489938718781329
ADAM17,-0.07627019093670158
ADAM19,0.126038338768624
ADAM2,-0.04920572148167337
ADAM21,0.012362656316110894
ADAM22,-0.03814149795132551
ADAM28,0.07982763483474097
ADAM30,-0.12052717161761255
ADAM8,0.23701909162763274
ADAM9,-0.06089669768372262
ADAMTS1,-0.09728491802510905
ADAMTS12,0.15954939334184517
ADAMTS13,0.027884583201830813
ADAMTS18,0.07970557654427898
ADAMTS2,0.05150994585327391
ADAMTS4,-0.14065429043446315
ADAMTS5,0.08164549638848483
ADAMTS7,0.11905137977619028
ADAMTSL1,0.07947162836718208
ADAMTSL2,0.0720381765334481
ADAMTSL3,0.07483224616949938
ADAMTSL5,-0.16213585688979032
ADAP1,0.009763694807492364
ADAP2,-0.2644420157030346
ADAR,-0.5600071379838943
ADCY1,0.029919882344294248
ADCY10,0.05061644522710945
ADCY2,0.14756819630475504
ADCY3,-0.13875266505922365
ADCY5,0.13932834517226475
ADCY6,-0.02475403856742297
ADCY7,0.23976297564230334
ADCY8,-0.034435069440287604
ADCY9,0.08955246878035017
ADCYAP1,0.25549833738967764
ADD1,0.013264692452873771
ADD2,-0.0012443127153525164
ADD3,0.06238268181462332
ADGRA2,0.11349685544422694
ADGRB1,0.058799855425177815
ADGRE5,0.11270041044160524
ADGRF5,-0.24875662545880592
ADGRG3,-0.11912337767234589
ADGRL1,0.10010711195640018
ADGRL2,-0.03563867166495436
ADGRL3,-0.04720394046233512
ADH1A,0.0699232134206044
ADH1B,0.016697526825631206
ADH1C,-0.217007262811193
ADH4,0.0810108691793904
ADH5,-0.24799043333037124
ADH7,0.14991890227284393
ADHFE1,-0.0726018048499935
ADI1,0.04461785768210964
ADIPOQ,0.09950913504761318
ADIPOR1,-0.008108642038598178
ADIPOR2,0.1291983676553712
ADK,-0.09436606921426467
ADM,0.11484634864996557
ADNP,-0.18550868899702772
ADO,-0.031084495999402377
ADORA1,-0.09540410150908454
ADORA2A,-0.07280024080354065
ADORA2B,-0.05422510940942291
ADPGK,0.01645133353998025
ADRA1A,0.130122967307219
ADRA1B,0.09397149106009758
ADRA1D,0.10812890524340753
ADRA2A,-0.02395707263980788
ADRA2B,-0.052910449818793656
ADRA2C,0.05941336545652176
ADRB1,0.09014616036991815
ADRB2,0.05695910087617765
ADRB3,0.0714325028412885
ADRM1,-0.5425484097443747
ADSL,-1.0150497579634639
AEBP2,0.029720805123251502
AFAP1,0.15417953733478673
AFDN,-0.11236254534113854
AFF1,0.09235955995392131
AFF4,-0.047989175581664226
AFG3L2,-1.2601292689421857
AFMID,0.02977908707344218
AGA,0.10701281000395524
AGAP2,-0.3736538067319609
AGER,0.07296975456933617
AGFG1,-0.004043526327987032
AGGF1,0.09204661800918719
AGL,-0.14367353882796957
AGMAT,-0.09935065548323362
AGMO,0.09073376851763079
AGO1,-0.22973525486925855
