gene,avg_crispr_effect
A1BG,0.023682644688053697
A1CF,-0.01555137025164921
A2M,-0.014742638767667963
A4GALT,-0.06203141224740081
A4GNT,0.04222838889615201
AAAS,-0.34704472002041387
AACS,0.01492033830852111
AADAT,-0.03933221648680139
AAK1,-0.1878162443652894
AAMP,-0.8092878407121491
AANAT,-0.1326175934670401
AAR2,-0.028969862376418038
AARS2,-0.5859019444917622
AARSD1,-0.2645562597401736
AASDHPPT,-0.4050838561354291
AASS,-0.010337449791262717
AATF,-0.6950860391791444
ABAT,-0.022729009571253626
ABCA1,-0.030340696570757858
ABCA2,-0.015494715495469127
ABCA7,0.05874775703335045
ABCB1,-0.08271904498946674
ABCB10,-0.2915220935982612
ABCB4,-0.03783408105283238
ABCB6,0.037285952650629825
ABCB7,-1.0339464627712038
ABCC1,0.037970707381700254
ABCC11,0.06569794848120596
ABCC3,0.0019220172699873517
ABCC8,0.08377344965240324
ABCC9,-0.034336810406197064
ABCD1,-0.07118220467649716
ABCD2,-0.03516893354015934
ABCD3,-0.12923953637199123
ABCD4,-0.057154933884298056
ABCE1,-1.7729561802695186
ABCF1,-1.0528267835153673
ABCG1,-0.0023679374542828558
ABCG2,0.03681657238290788
ABCG4,0.016732828968351147
ABCG8,-0.003597357257674213
ABHD12,0.04695012856439729
ABHD5,-0.08902537414435846
ABHD6,0.02653436548118186
ABI1,-0.12510646863827019
ABI2,0.09540361752475424
ABI3,0.017918228224419207
ABL1,0.017171380373571306
ABL2,0.11622019945316733
ABLIM2,0.03652365705629478
ABLIM3,0.024151710849035928
ABR,0.06630993682409587
ABRA,0.018022245780173158
ABRAXAS1,-0.2696099101130861
ABRAXAS2,0.23766681845958926
ABT1,-0.8265854506897341
ABTB1,0.03846766529928426
ACAA1,0.057135467443314436
ACAA2,-0.07417539518311174
ACACA,-0.4212779213201025
ACACB,-0.06778318317303358
ACAD10,-0.015941475941551153
ACAD8,0.044803906669847536
ACAD9,-0.26720784861771396
ACADL,-0.05096348046015664
ACADM,0.03800746468462555
ACADS,-0.05000488636730321
ACADSB,-0.08516849128852873
ACADVL,-0.08173370884036832
ACAN,0.015589203630547287
ACAT1,0.10001847541412626
ACAT2,0.158308956507048
ACBD3,-0.00138447150838253
ACBD6,0.0825710708269942
ACE,-0.12867877396108485
ACE2,0.2280597705565854
ACER1,0.008778861814770646
ACER2,0.029914392473081274
ACER3,0.09590105227924439
ACHE,-0.24580172990823665
ACIN1,-0.8006213286964465
ACKR1,-0.008377638540248604
ACKR2,0.10038434349264003
ACKR3,0.0671477718402502
ACLY,-0.3775048478292932
ACMSD,0.05090322772797823
ACO1,0.02966024137748367
ACO2,-0.44558223118518503
ACOT1,-0.21433741092698622
ACOT11,-0.008412136437935796
ACOT12,-0.18207671118936136
ACOT13,0.03557942212813813
ACOT2,0.0002972320377208606
ACOT4,-0.10303306536597605
ACOT7,0.025967280949115316
ACOT8,0.05223119442108724
ACOX1,-0.16898766480010638
ACOX2,-0.07090860950986932
ACOX3,0.06227256011225436
ACP1,0.12956306745586832
ACP2,-0.013017711304604683
ACP5,0.02761631263155568
ACR,-0.16765701551140894
ACSBG1,0.02521712121621294
ACSF3,0.0894412508726414
ACSL1,0.03015384177341843
ACSL3,-0.4609008300217999
ACSL4,-0.0981748044101914
ACSL5,0.05272297340977272
ACSM1,0.043198990494660965
ACSM2B,0.11548878650130363
ACSM5,0.03892171992087897
ACSS1,0.0632325577735033
ACSS2,0.11507023757702188
ACSS3,0.004218557731563547
ACTA1,-0.1738441019805857
ACTBL2,0.03110730187580333
ACTC1,-0.03347429622217381
ACTG1,-0.7724871782671456
ACTG2,-0.024736380577458368
ACTL6A,-1.5489878991024335
ACTL6B,0.01961032071102303
ACTL7A,-0.11680474291044744
ACTN1,-0.12888479926618726
ACTN2,0.03833613830900492
ACTN3,-0.21433741092698622
ACTN4,-0.030997283215196923
ACTR10,-1.248501560802837
ACTR1A,-1.1672035577726525
ACTR1B,-0.31322500996475416
ACTR2,-1.5879799950552347
ACTR3,-0.5729972366397172
ACTR3B,-0.00013688301505887512
ACTR3C,-0.10541211446060297
ACTR5,-0.25494713835539456
ACTR6,-0.6996693923787257
ACTR8,-0.5575002820286031
ACVR1,0.03272289849431694
ACVR1B,-0.027131300248534346
ACVR1C,0.09531268866963155
ACVR2A,0.029701425061705304
ACVR2B,0.08676695986202201
ACVRL1,0.06714806592671164
ACY1,0.05119751735149611
ACYP2,0.08029515907402764
ADA,-0.0015565792061160181
ADAM10,0.004691613414572327
ADAM11,-0.28559497991368826
ADAM12,-0.055383605335251315
ADAM15,-0.06685483592689416
ADAM17,0.0936924304379472
ADAM19,0.14286504344495063
ADAM2,-0.049870955964401865
ADAM21,-0.10663185705916911
ADAM22,-0.03026813400756557
ADAM28,0.12014475708068946
ADAM30,-0.1415868388418463
ADAM8,0.20475979090213423
ADAM9,0.045689169789050785
ADAMTS1,-0.059325641406782266
ADAMTS12,0.18827371400909654
ADAMTS13,0.017326964508319075
ADAMTS18,0.045775466622489804
ADAMTS2,0.012948397432820967
ADAMTS4,-0.1576344987279908
ADAMTS5,0.051207966615807905
ADAMTS7,-0.21433741092698622
ADAMTSL1,0.07246933446666784
ADAMTSL2,0.04736118806194177
ADAMTSL3,0.053487048425830554
ADAMTSL5,-0.20049701421087662
ADAP1,-0.001352150348370564
ADAP2,-0.18008075277811805
ADAR,-0.379154272385801
ADCY1,0.005449021811755476
ADCY10,0.0014008480341227137
ADCY2,0.12094344800958105
ADCY3,-0.11325724071731451
ADCY5,0.04066271642990692
ADCY6,0.0012780743300666731
ADCY7,0.1723795448781862
ADCY8,0.014080163692321982
ADCY9,0.131961647775592
ADCYAP1,0.09891139410992764
ADD1,0.046948941313863776
ADD2,-0.07118234829117054
ADD3,0.08444931942775881
ADGRA2,0.01468434277091557
ADGRB1,0.02178662276198189
ADGRE5,0.05851426849035435
ADGRF5,-0.17615565224331473
ADGRG3,-0.08058013349876862
ADGRL1,0.007179950154529985
ADGRL2,0.035479140327801445
ADGRL3,-0.1410870908716905
ADH1A,-0.02170887104310479
ADH1B,-0.06034666280070964
ADH1C,-0.21433741092698622
ADH4,0.036592341027247934
